PlayerID,FullName,Team,Home,OPS,Date
685694,Keven Lamas,Algodoneros de Guasave,False,0.306,2024-10-20
682183,Drew Avans,Algodoneros de Guasave,False,0.761,2024-10-20
664021,Ciro Norzagaray,Mayos de Navojoa,True,0.0,2024-10-20
458501,Luis Alfonso Cruz,Mayos de Navojoa,True,0.819,2024-10-20
661313,Asael Sanchez,Mayos de Navojoa,True,0.687,2024-10-20
617918,Marco Chicuate,Mayos de Navojoa,True,2.0,2024-10-20
550492,Luis Juarez,Mayos de Navojoa,True,0.545,2024-10-20
694942,Matt McDermott,Mayos de Navojoa,True,0.974,2024-10-20
668992,Missael Rivera,Mayos de Navojoa,True,0.561,2024-10-20
680636,Ramon Mendoza,Mayos de Navojoa,True,0.0,2024-10-20
634739,Miguel Guzman,Mayos de Navojoa,True,0.39,2024-10-20
686659,Julian Escobedo,Mayos de Navojoa,True,0.797,2024-10-20
547375,Sergio Perez,Mayos de Navojoa,True,1.75,2024-10-20
660842,Juan Uriarte,Mayos de Navojoa,True,0.634,2024-10-20
664009,Brantley Bell,Mayos de Navojoa,True,0.71,2024-10-20
678966,Mike Hart,Mayos de Navojoa,True,0.349,2024-10-20
672361,Agustin Ruiz,Mayos de Navojoa,True,0.425,2024-10-20
661270,Roel Santos,Caneros de los Mochis,False,0.65,2024-10-12
587275,Alan Espinoza,Caneros de los Mochis,False,0.25,2024-10-12
596107,Eric Filia,Caneros de los Mochis,False,0.9,2024-10-12
665455,Isaac Rodriguez,Caneros de los Mochis,False,1.55,2024-10-12
630111,Yasmany Tomás,Caneros de los Mochis,False,0.2,2024-10-12
681909,Justin Dean,Caneros de los Mochis,False,0.8,2024-10-12
668616,Marco Jaime,Caneros de los Mochis,False,0.2,2024-10-12
685474,Felix Stevens,Caneros de los Mochis,False,0.0,2024-10-12
616613,Rodolfo Amador,Caneros de los Mochis,False,0.8,2024-10-12
664021,Ciro Norzagaray,Mayos de Navojoa,True,0.0,2024-10-12
458501,Luis Alfonso Cruz,Mayos de Navojoa,True,0.0,2024-10-12
814812,Edgar Lugo,Mayos de Navojoa,True,0.0,2024-10-12
550492,Luis Juarez,Mayos de Navojoa,True,0.5,2024-10-12
674496,Daniel Cornejo,Mayos de Navojoa,True,0.0,2024-10-12
694942,Matt McDermott,Mayos de Navojoa,True,0.333,2024-10-12
668992,Missael Rivera,Mayos de Navojoa,True,0.0,2024-10-12
680636,Ramon Mendoza,Mayos de Navojoa,True,0.0,2024-10-12
634739,Miguel Guzman,Mayos de Navojoa,True,0.0,2024-10-12
686659,Julian Escobedo,Mayos de Navojoa,True,1.417,2024-10-12
547375,Sergio Perez,Mayos de Navojoa,True,0.0,2024-10-12
660842,Juan Uriarte,Mayos de Navojoa,True,0.0,2024-10-12
664009,Brantley Bell,Mayos de Navojoa,True,0.5,2024-10-12
678966,Mike Hart,Mayos de Navojoa,True,0.5,2024-10-12
672361,Agustin Ruiz,Mayos de Navojoa,True,0.666,2024-10-12
701033,Jorge Rivera,Algodoneros de Guasave,False,2.0,2024-10-19
807581,Randy Delgado,Algodoneros de Guasave,False,0.666,2024-10-19
674504,Francisco Hernandez,Algodoneros de Guasave,False,0.286,2024-10-19
687045,Justin Wylie,Algodoneros de Guasave,False,0.535,2024-10-19
674706,Alan Lopez,Algodoneros de Guasave,False,2.0,2024-10-19
660840,Jose Lizarraga,Algodoneros de Guasave,False,0.0,2024-10-19
660436,Yadir Drake,Algodoneros de Guasave,False,0.671,2024-10-19
656029,Alexis Wilson,Algodoneros de Guasave,False,0.75,2024-10-19
657733,Roberto Ramos,Algodoneros de Guasave,False,0.598,2024-10-19
477399,Jesse Castillo,Algodoneros de Guasave,False,1.006,2024-10-19
652669,Angel Erro,Algodoneros de Guasave,False,1.073,2024-10-19
592312,Jorge Flores,Algodoneros de Guasave,False,0.798,2024-10-19
685694,Keven Lamas,Algodoneros de Guasave,False,0.182,2024-10-19
682183,Drew Avans,Algodoneros de Guasave,False,0.545,2024-10-19
664021,Ciro Norzagaray,Mayos de Navojoa,True,0.0,2024-10-19
458501,Luis Alfonso Cruz,Mayos de Navojoa,True,0.875,2024-10-19
661313,Asael Sanchez,Mayos de Navojoa,True,0.746,2024-10-19
617918,Marco Chicuate,Mayos de Navojoa,True,0.0,2024-10-19
550492,Luis Juarez,Mayos de Navojoa,True,0.538,2024-10-19
694942,Matt McDermott,Mayos de Navojoa,True,0.917,2024-10-19
668992,Missael Rivera,Mayos de Navojoa,True,0.421,2024-10-19
680636,Ramon Mendoza,Mayos de Navojoa,True,0.0,2024-10-19
634739,Miguel Guzman,Mayos de Navojoa,True,0.343,2024-10-19
686659,Julian Escobedo,Mayos de Navojoa,True,0.721,2024-10-19
547375,Sergio Perez,Mayos de Navojoa,True,2.334,2024-10-19
660842,Juan Uriarte,Mayos de Navojoa,True,0.633,2024-10-19
664009,Brantley Bell,Mayos de Navojoa,True,0.558,2024-10-19
678966,Mike Hart,Mayos de Navojoa,True,0.41,2024-10-19
672361,Agustin Ruiz,Mayos de Navojoa,True,0.488,2024-10-19
