season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2021,675.0,Caneros de los Mochis,676020,Javier Sanchez,6,SS,7,1.0,3.0,0.0,0,0.5,0.0,0.0,0.0,0.0,30,4.286,0.0,71.4,0.0,,0.0,0.0,0.0,0,13,7,2,0,1,0,0,0,1,0,MOC,0,5,0,7,1,,23.3,53.8,0.0,0.0,100.0,0.0,0.714,0.135
2021,675.0,Caneros de los Mochis,624933,Jose Luna,X,X,34,5.0,22.0,1.0,0,0.167,2.0,0.0,0.0,5.0,140,4.118,14.7,29.4,0.0,0.5,0.071,2.0,1.0,6,57,20,19,1,1,8,0,0,2,1,MOC,0,10,5,28,3,0.0,14.3,35.1,31.6,47.4,15.8,5.3,0.147,0.215
2021,675.0,Caneros de los Mochis,701746,Roberto Mendez,X,X,11,1.0,6.0,0.0,0,0.143,0.0,0.0,0.0,2.0,36,3.273,0.0,36.4,0.0,,0.0,0.0,0.0,3,19,8,7,1,0,2,0,0,0,1,MOC,0,4,0,11,1,0.0,22.2,42.1,42.9,42.9,0.0,14.3,0.364,0.086
2021,675.0,Caneros de los Mochis,672590,Hector Guerrero,4,2B,7,0.0,6.0,0.0,0,0.0,0.0,0.0,1.0,1.0,28,4.0,14.3,42.9,0.0,0.333,0.0,0.0,0.0,0,13,5,3,0,0,3,0,0,0,0,MOC,0,3,1,6,0,,17.9,38.5,0.0,100.0,0.0,0.0,0.286,0.105
2021,675.0,Caneros de los Mochis,673551,Rafael Vinales,7,LF,8,0.0,4.0,0.0,0,0.0,0.0,0.0,1.0,2.0,40,5.0,0.0,50.0,0.0,,0.0,1.0,0.0,0,20,7,4,0,1,3,0,0,0,0,MOC,0,4,0,8,0,,17.5,35.0,0.0,75.0,25.0,0.0,0.5,0.0
2021,676.0,Mayos de Navojoa,672359,Tirso Ornelas,7,LF,238,103.0,76.0,1.0,2,0.399,20.0,2.0,3.0,35.0,890,3.739,6.3,12.6,0.008,0.5,0.119,2.0,0.0,32,397,61,191,14,9,59,16,0,21,40,NAV,2,30,15,218,77,4.2,6.9,15.4,25.1,51.8,15.7,7.3,0.063,0.397
2021,676.0,Mayos de Navojoa,573106,Tillman Pugh,10,DH,40,18.0,15.0,0.0,0,0.522,3.0,2.0,1.0,6.0,163,4.075,2.5,32.5,0.025,0.077,0.135,0.0,0.0,3,85,37,24,1,4,3,1,0,10,2,NAV,1,13,1,37,13,25.0,22.7,43.5,16.7,20.8,58.3,4.2,0.3,0.416
2021,676.0,Mayos de Navojoa,681909,Justin Dean,9,RF,159,75.0,64.0,1.0,0,0.374,16.0,2.0,0.0,30.0,572,3.597,8.2,18.9,0.038,0.433,0.203,0.0,1.0,17,260,65,114,9,8,34,15,0,13,18,NAV,6,30,13,143,46,18.8,11.4,25.0,28.1,45.6,18.4,7.9,0.107,0.414
2021,676.0,Mayos de Navojoa,653001,Samar Leyva,5,3B,184,85.0,63.0,5.0,2,0.324,19.0,6.0,4.0,24.0,570,3.098,2.7,9.2,0.027,0.294,0.2,4.0,0.0,32,332,65,155,23,7,41,11,0,21,20,NAV,5,17,5,165,52,11.6,11.4,19.6,27.7,39.4,18.1,14.8,0.065,0.385
2021,676.0,Mayos de Navojoa,661270,Roel Santos,8,CF,220,74.0,63.0,2.0,0,0.35,9.0,2.0,2.0,27.0,753,3.423,5.0,12.7,0.0,0.393,0.059,3.0,1.0,31,354,68,179,12,10,64,9,0,16,37,NAV,0,28,11,205,62,0.0,9.0,19.2,22.3,56.4,14.5,6.7,0.077,0.328
2021,676.0,Mayos de Navojoa,661313,Asael Sanchez,10,DH,163,62.0,55.0,0.0,1,0.394,12.0,0.0,2.0,17.0,702,4.307,11.0,28.8,0.025,0.383,0.146,2.0,1.0,17,325,91,98,3,6,31,10,0,14,17,NAV,4,47,18,144,41,14.8,13.0,28.0,27.6,49.0,20.4,3.1,0.178,0.368
2021,676.0,Mayos de Navojoa,692979,Maikel Serrano,3,1B,256,101.0,116.0,0.0,0,0.32,17.0,9.0,5.0,43.0,916,3.578,4.7,18.8,0.035,0.25,0.149,2.0,1.0,31,513,160,187,18,11,61,14,1,30,21,NAV,9,48,12,235,66,20.0,17.5,31.2,24.1,43.9,21.9,10.2,0.141,0.36
2021,676.0,Mayos de Navojoa,592312,Jorge Flores,6,SS,273,83.0,85.0,9.0,3,0.303,15.0,5.0,6.0,46.0,1049,3.842,10.6,15.0,0.015,0.707,0.101,6.0,0.0,42,406,72,198,20,11,65,11,0,21,28,NAV,4,41,29,227,60,7.5,6.9,17.7,26.8,47.0,16.2,10.1,0.044,0.335
2021,676.0,Mayos de Navojoa,657674,Kyle Martin,3,1B,222,103.0,81.0,0.0,3,0.278,22.0,8.0,3.0,28.0,905,4.077,14.0,26.1,0.077,0.534,0.311,2.0,0.0,30,456,151,125,19,4,25,23,0,16,8,NAV,17,58,31,180,47,32.1,16.7,33.1,42.4,26.4,16.0,15.2,0.121,0.418
2021,676.0,Mayos de Navojoa,611319,Jesus Arredondo,4,2B,162,64.0,72.0,1.0,1,0.311,14.0,0.0,1.0,18.0,602,3.716,8.6,23.5,0.037,0.368,0.178,0.0,0.0,16,321,89,110,16,8,32,11,1,17,9,NAV,6,38,14,146,38,22.2,14.8,27.7,24.5,37.3,22.7,15.5,0.149,0.343
2021,676.0,Mayos de Navojoa,587275,Alan Espinoza,2,C,177,69.0,86.0,3.0,0,0.286,14.0,2.0,4.0,24.0,622,3.514,4.5,21.5,0.04,0.211,0.171,2.0,0.0,22,375,113,129,17,4,45,12,0,12,17,NAV,7,38,8,164,41,20.6,18.2,30.1,26.4,48.1,12.4,13.2,0.1699999999999999,0.327
2021,676.0,Mayos de Navojoa,678706,Reivaj Garcia,4,2B,29,10.0,11.0,1.0,0,0.278,2.0,2.0,0.0,4.0,104,3.586,0.0,24.1,0.034,,0.154,0.0,0.0,4,58,14,20,3,0,7,1,0,2,3,NAV,1,7,0,26,6,20.0,13.5,24.1,25.0,50.0,10.0,15.0,0.241,0.307
2021,676.0,Mayos de Navojoa,499864,Luis Jimenez,5,3B,22,6.0,10.0,0.0,0,0.278,1.0,0.0,0.0,3.0,72,3.273,0.0,18.2,0.0,,0.045,0.0,0.0,3,45,6,18,4,0,6,1,0,2,2,NAV,0,4,0,22,5,0.0,8.3,13.3,22.2,44.4,11.1,22.2,0.182,0.233
2021,676.0,Mayos de Navojoa,655212,Manuel Orduno,4,2B,26,4.0,9.0,3.0,0,0.286,0.0,1.0,1.0,5.0,88,3.385,15.4,15.4,0.0,1.0,0.0,0.0,0.0,2,34,9,17,2,0,9,1,0,1,2,NAV,0,4,4,18,4,0.0,10.2,26.5,17.6,64.7,5.9,11.8,0.0,0.288
2021,676.0,Mayos de Navojoa,596671,Omar Renteria,2,C,95,20.0,31.0,2.0,1,0.279,3.0,0.0,2.0,15.0,387,4.074,9.5,24.2,0.0,0.391,0.036,4.0,0.0,14,180,52,63,6,3,23,3,0,4,10,NAV,0,23,9,83,17,0.0,13.4,28.9,27.0,52.4,11.1,9.5,0.147,0.251
2021,676.0,Mayos de Navojoa,668410,Omar Meza,4,2B,149,31.0,73.0,6.0,4,0.25,5.0,1.0,1.0,21.0,549,3.685,4.7,23.5,0.0,0.2,0.046,3.0,0.0,27,262,58,106,11,6,37,4,0,10,11,NAV,0,35,7,131,25,0.0,10.6,22.1,29.2,45.3,15.1,10.4,0.188,0.214
2021,676.0,Mayos de Navojoa,800096,Aldo Nunez,7,LF,8,1.0,6.0,0.0,0,0.333,0.0,0.0,0.0,1.0,38,4.75,25.0,37.5,0.0,0.667,0.0,0.0,0.0,2,25,6,3,0,0,0,0,0,1,0,NAV,0,3,2,6,1,0.0,15.8,24.0,66.7,0.0,33.3,0.0,0.125,0.302
2021,676.0,Mayos de Navojoa,674840,Jorge Sesma,X,X,24,4.0,8.0,0.0,0,0.308,0.0,0.0,0.0,5.0,95,3.958,0.0,45.8,0.0,,0.0,0.0,0.0,1,55,20,13,4,0,4,1,0,1,2,NAV,0,11,0,24,4,0.0,21.1,36.4,15.4,46.2,7.7,30.8,0.458,0.157
2021,676.0,Mayos de Navojoa,607372,Juan Perez,9,RF,59,16.0,31.0,0.0,0,0.205,4.0,1.0,1.0,8.0,211,3.576,3.4,27.1,0.017,0.125,0.125,0.0,0.0,17,123,37,40,4,1,9,1,0,4,4,NAV,1,16,2,56,9,5.6,17.5,30.1,45.0,32.5,12.5,10.0,0.237,0.206
2021,676.0,Mayos de Navojoa,668165,Jose Gaitan,X,X,21,2.0,13.0,1.0,0,0.182,0.0,0.0,0.0,2.0,84,4.0,4.8,38.1,0.0,0.125,0.0,0.0,0.0,3,50,19,12,1,1,5,1,0,1,0,NAV,0,8,1,19,2,0.0,22.6,38.0,33.3,41.7,16.7,8.3,0.333,0.125
2021,676.0,Mayos de Navojoa,605011,Moises Gutierrez,4,2B,31,3.0,16.0,0.0,1,0.1,1.0,0.0,0.0,3.0,118,3.806,3.2,32.3,0.0,0.1,0.034,0.0,0.0,5,71,24,20,3,0,10,1,0,0,1,NAV,0,10,1,29,2,0.0,20.3,33.8,30.0,55.0,0.0,15.0,0.291,0.098
2021,676.0,Mayos de Navojoa,661312,Alfredo Meza,2,C,1,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,3,3.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,3,2,0,0,0,0,0,0,0,0,NAV,0,1,0,1,0,,66.7,66.7,,,,,1.0,0.0
2021,677.0,Naranjeros de Hermosillo,471679,Carlos Alberto Gastelum,4,2B,10,3.0,5.0,0.0,1,0.375,0.0,0.0,0.0,3.0,32,3.2,10.0,10.0,0.0,1.0,0.0,1.0,0.0,3,15,1,8,0,0,2,0,0,1,2,HER,0,1,1,8,3,0.0,3.1,6.7,37.5,50.0,12.5,0.0,0.0,0.357
2021,677.0,Naranjeros de Hermosillo,628329,Rusney Castillo,9,RF,60,17.0,24.0,0.0,1,0.362,0.0,0.0,5.0,16.0,182,3.033,11.7,10.0,0.0,1.167,0.0,1.0,0.0,9,96,19,47,1,2,18,2,0,6,9,HER,0,6,7,52,17,0.0,10.4,19.8,23.4,57.4,17.0,2.1,-0.017,0.341
2021,677.0,Naranjeros de Hermosillo,662962,Jasson Atondo,6,SS,230,73.0,74.0,6.0,2,0.335,10.0,1.0,1.0,38.0,792,3.443,8.3,7.0,0.0,1.188,0.05,4.0,0.0,48,367,42,194,12,9,62,7,0,28,28,HER,0,16,19,202,63,0.0,5.3,11.4,28.4,46.4,19.1,6.2,-0.0129999999999999,0.337
2021,677.0,Naranjeros de Hermosillo,657051,Nicholas Torres,9,RF,257,110.0,102.0,0.0,1,0.443,20.0,1.0,4.0,33.0,1079,4.198,10.5,31.1,0.035,0.338,0.171,1.0,1.0,28,543,199,149,4,4,42,14,1,34,22,HER,9,80,27,228,71,21.4,18.4,36.6,28.2,43.0,25.5,3.4,0.206,0.396
2021,677.0,Naranjeros de Hermosillo,650995,Norberto Obeso,7,LF,264,75.0,85.0,5.0,2,0.322,10.0,1.0,4.0,39.0,947,3.587,14.0,7.2,0.0,1.947,0.046,1.0,0.0,49,406,49,207,12,11,70,7,0,29,29,HER,0,19,37,219,65,0.0,5.2,12.1,27.1,47.8,19.3,5.8,-0.068,0.348
2021,677.0,Naranjeros de Hermosillo,606580,Jose Cardona,8,CF,311,117.0,121.0,1.0,2,0.312,23.0,1.0,8.0,59.0,1029,3.309,6.4,10.0,0.016,0.645,0.115,4.0,0.0,65,490,84,259,24,11,75,13,0,40,31,HER,5,31,20,287,84,6.4,8.2,17.1,30.1,40.9,19.7,9.3,0.036,0.347
2021,677.0,Naranjeros de Hermosillo,458501,Luis Alfonso Cruz,5,3B,201,76.0,82.0,0.0,3,0.288,12.0,0.0,10.0,45.0,644,3.204,4.5,8.5,0.025,0.529,0.116,3.0,1.0,37,370,70,175,25,10,49,13,0,26,15,HER,5,17,9,189,54,10.0,10.9,18.9,28.6,36.6,20.6,14.3,0.04,0.329
2021,677.0,Naranjeros de Hermosillo,688023,Angel Camacho,6,SS,57,19.0,24.0,2.0,0,0.359,4.0,2.0,1.0,12.0,205,3.596,3.5,21.1,0.0,0.167,0.098,0.0,1.0,6,97,28,41,2,2,17,1,0,9,4,HER,0,12,2,51,14,0.0,13.7,28.9,17.1,51.2,26.8,4.9,0.176,0.32
2021,677.0,Naranjeros de Hermosillo,680636,Ramon Mendoza,5,3B,58,13.0,17.0,3.0,0,0.351,0.0,0.0,3.0,11.0,207,3.569,6.9,24.1,0.0,0.286,0.0,1.0,0.0,11,90,27,40,3,0,13,0,1,5,7,HER,0,14,4,51,13,0.0,13.0,30.0,27.5,50.0,12.5,10.0,0.172,0.262
2021,677.0,Naranjeros de Hermosillo,608365,Addison Russell,4,2B,175,63.0,76.0,0.0,0,0.278,14.0,2.0,6.0,33.0,661,3.777,9.1,15.4,0.023,0.593,0.153,4.0,0.0,25,317,65,130,9,8,49,8,0,14,17,HER,4,27,16,157,39,12.1,9.8,20.5,25.4,50.8,16.9,6.9,0.063,0.339
2021,677.0,Naranjeros de Hermosillo,503429,Walter Ibarra,3,1B,179,62.0,79.0,5.0,2,0.301,13.0,1.0,2.0,32.0,652,3.642,2.8,22.9,0.022,0.122,0.127,3.0,0.0,27,366,105,132,11,10,43,6,1,19,15,HER,4,41,5,166,41,12.1,16.1,28.7,25.0,43.9,22.0,9.1,0.201,0.29
2021,677.0,Naranjeros de Hermosillo,663967,César Salazar,2,C,203,61.0,91.0,3.0,2,0.318,16.0,9.0,6.0,27.0,752,3.704,4.9,25.1,0.005,0.196,0.106,2.0,0.0,29,392,97,133,16,4,42,13,0,22,7,HER,1,51,10,179,42,2.4,12.9,24.7,31.6,36.8,19.5,12.0,0.202,0.3
2021,677.0,Naranjeros de Hermosillo,676761,Irving Lopez,4,2B,126,32.0,52.0,3.0,0,0.276,5.0,4.0,1.0,25.0,497,3.944,8.7,15.9,0.008,0.55,0.065,0.0,0.0,17,250,42,91,12,6,31,6,2,10,7,HER,1,20,11,108,25,4.3,8.5,16.8,25.3,41.8,17.6,15.4,0.072,0.293
2021,677.0,Naranjeros de Hermosillo,675970,Alex Robles,10,DH,78,16.0,36.0,1.0,0,0.267,0.0,2.0,0.0,11.0,300,3.846,5.1,14.1,0.0,0.364,0.0,1.0,0.0,12,142,23,61,3,5,25,0,0,9,7,HER,0,11,4,71,16,0.0,7.7,16.2,19.7,52.5,23.0,4.9,0.09,0.251
2021,677.0,Naranjeros de Hermosillo,624645,Julian Leon,2,C,149,29.0,61.0,0.0,2,0.278,4.0,6.0,3.0,17.0,583,3.913,9.4,26.2,0.0,0.359,0.031,2.0,0.0,19,260,85,90,6,5,35,3,0,12,10,HER,0,39,14,127,25,0.0,14.6,32.7,24.4,50.0,18.9,6.7,0.168,0.269
2021,677.0,Naranjeros de Hermosillo,642299,Alejandro Flores,3,1B,137,35.0,75.0,3.0,1,0.224,7.0,2.0,2.0,17.0,501,3.657,8.0,24.1,0.022,0.333,0.108,1.0,0.0,20,237,65,91,9,5,35,5,0,12,5,HER,3,33,11,120,22,12.0,13.0,27.4,27.5,44.0,18.7,9.9,0.1609999999999999,0.256
2021,677.0,Naranjeros de Hermosillo,543875,Niko Vasquez,3,1B,94,18.0,45.0,0.0,0,0.242,3.0,0.0,2.0,14.0,364,3.872,11.7,22.3,0.0,0.524,0.036,0.0,0.0,13,138,37,62,9,2,23,2,0,5,8,HER,0,21,11,83,15,0.0,10.2,26.8,24.2,50.0,11.3,14.5,0.106,0.25
2021,677.0,Naranjeros de Hermosillo,657733,Roberto Ramos,10,DH,18,3.0,7.0,0.0,0,0.375,0.0,0.0,0.0,0.0,71,3.944,5.6,50.0,0.0,0.111,0.0,1.0,0.0,2,40,16,8,0,0,3,0,0,2,1,HER,0,9,1,17,3,0.0,22.5,40.0,25.0,50.0,25.0,0.0,0.444,0.198
2021,677.0,Naranjeros de Hermosillo,696535,Brayan Mendoza,9,RF,19,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,1.0,78,4.105,5.3,47.4,0.0,0.111,0.0,1.0,0.0,3,41,19,9,0,1,5,0,0,0,0,HER,0,9,1,18,0,0.0,24.4,46.3,33.3,55.6,11.1,0.0,0.421,0.039
2021,677.0,Naranjeros de Hermosillo,674073,Jack Weisenburger,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,HER,0,0,0,0,0,,,,,,,,,
2021,678.0,Tomateros de Culiacan,546366,Francisco Lugo,X,X,113,50.0,48.0,0.0,1,0.432,8.0,0.0,1.0,24.0,404,3.575,4.4,11.5,0.0,0.385,0.084,0.0,1.0,11,221,43,95,3,7,33,4,0,18,19,CUL,0,13,5,107,41,0.0,10.6,19.5,15.8,54.7,26.3,3.2,0.071,0.407
2021,678.0,Tomateros de Culiacan,590271,Sebastián Elizalde,9,RF,276,106.0,101.0,0.0,5,0.333,15.0,3.0,7.0,57.0,956,3.464,13.0,5.4,0.022,2.4,0.121,8.0,0.0,42,407,36,222,26,11,65,14,0,34,30,CUL,6,15,36,232,78,10.7,3.8,8.8,25.2,42.8,20.3,11.7,-0.076,0.398
2021,678.0,Tomateros de Culiacan,678405,Hansen Lopez,2,C,3,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,12,4.0,0.0,66.7,0.0,,0.0,0.0,0.0,0,8,3,1,0,0,0,1,0,0,0,CUL,0,2,0,3,1,0.0,25.0,37.5,100.0,0.0,0.0,0.0,0.667,0.315
2021,678.0,Tomateros de Culiacan,538079,Antonio Lamas,X,X,41,15.0,26.0,0.0,0,0.382,2.0,0.0,2.0,11.0,150,3.659,2.4,14.6,0.0,0.167,0.05,2.0,0.0,5,82,19,34,7,0,9,0,0,5,8,CUL,0,6,1,40,13,0.0,12.7,23.2,14.7,50.0,14.7,20.6,0.122,0.337
2021,678.0,Tomateros de Culiacan,680118,Dairon Blanco,8,CF,173,63.0,51.0,3.0,0,0.371,11.0,1.0,3.0,21.0,590,3.41,8.7,16.2,0.012,0.536,0.097,4.0,0.0,25,301,72,129,12,6,38,8,1,12,27,CUL,2,28,15,154,48,6.1,12.2,23.9,25.6,50.4,14.0,10.1,0.075,0.358
2021,678.0,Tomateros de Culiacan,680771,Mateo Gil,6,SS,37,12.0,15.0,0.0,1,0.367,1.0,0.0,1.0,5.0,124,3.351,0.0,18.9,0.0,,0.028,0.0,1.0,4,68,17,30,6,1,8,4,0,3,4,CUL,0,7,0,36,11,0.0,13.7,25.0,26.7,40.0,13.3,20.0,0.189,0.292
2021,678.0,Tomateros de Culiacan,519068,Efren Navarro,3,1B,247,80.0,76.0,0.0,7,0.348,11.0,2.0,4.0,38.0,975,3.947,13.0,18.2,0.016,0.711,0.092,3.0,2.0,32,390,80,168,10,5,60,8,1,27,25,CUL,4,45,32,206,61,10.0,8.2,20.5,23.8,50.6,19.0,6.5,0.0519999999999999,0.358
2021,678.0,Tomateros de Culiacan,453575,Jose Guadalupe Chavez,6,SS,176,53.0,65.0,3.0,0,0.344,8.0,2.0,4.0,28.0,690,3.92,13.1,14.2,0.006,0.92,0.068,1.0,0.0,27,282,52,126,13,6,37,12,2,20,9,CUL,1,25,23,148,43,2.6,7.5,18.4,31.0,36.5,20.6,11.9,0.0109999999999999,0.346
2021,678.0,Tomateros de Culiacan,608841,Joey Meneses,3,1B,240,100.0,109.0,0.0,2,0.301,23.0,2.0,13.0,51.0,875,3.646,9.2,10.8,0.029,0.846,0.178,1.0,0.0,39,392,57,190,16,10,63,14,0,24,24,CUL,7,26,22,214,62,13.2,6.5,14.5,27.9,45.8,17.9,8.4,0.016,0.374
2021,678.0,Tomateros de Culiacan,698795,Yoelkis Guibert,8,CF,156,43.0,45.0,1.0,0,0.348,3.0,3.0,3.0,24.0,553,3.545,7.1,16.7,0.0,0.423,0.021,0.0,0.0,14,260,64,116,12,4,46,2,2,15,21,CUL,0,26,11,141,40,0.0,11.6,24.6,13.8,57.8,16.4,12.1,0.096,0.317
2021,678.0,Tomateros de Culiacan,455369,Ramiro Pena,4,2B,273,103.0,118.0,2.0,3,0.302,22.0,2.0,4.0,45.0,1072,3.927,7.7,11.4,0.018,0.677,0.139,4.0,0.0,44,480,64,219,30,9,67,15,1,28,25,CUL,5,31,21,245,69,8.5,6.0,13.3,26.9,42.0,16.9,14.2,0.037,0.352
2021,678.0,Tomateros de Culiacan,591331,Alan Sanchez,7,LF,43,12.0,27.0,0.0,0,0.355,1.0,0.0,1.0,10.0,135,3.14,7.0,20.9,0.0,0.333,0.025,0.0,0.0,3,63,16,31,0,1,16,3,0,2,6,CUL,0,9,3,40,11,0.0,11.9,25.4,19.4,71.0,9.7,0.0,0.1389999999999999,0.302
2021,678.0,Tomateros de Culiacan,455378,Ali Solis,2,C,66,22.0,36.0,2.0,1,0.34,3.0,0.0,3.0,12.0,232,3.515,1.5,22.7,0.015,0.067,0.081,1.0,0.0,6,125,35,50,5,3,19,2,0,8,7,CUL,1,15,1,62,17,12.5,15.1,28.0,16.0,52.0,22.0,10.0,0.212,0.286
2021,678.0,Tomateros de Culiacan,500869,Emmanuel Avila,5,3B,265,78.0,114.0,3.0,1,0.288,12.0,9.0,10.0,53.0,925,3.491,6.4,9.4,0.008,0.68,0.068,6.0,0.0,33,467,65,213,16,9,93,7,0,25,30,CUL,2,25,17,234,62,5.0,7.0,13.9,18.8,57.7,16.0,7.5,0.03,0.319
2021,678.0,Tomateros de Culiacan,652999,Jesus Fabela,7,LF,101,23.0,43.0,3.0,0,0.292,2.0,3.0,5.0,19.0,381,3.772,8.9,13.9,0.0,0.643,0.023,2.0,0.0,10,166,26,75,6,5,33,1,0,11,9,CUL,0,14,9,86,21,0.0,6.8,15.7,14.7,56.0,21.3,8.0,0.05,0.293
2021,678.0,Tomateros de Culiacan,616569,Diego Madero,6,SS,85,33.0,32.0,3.0,1,0.224,8.0,0.0,2.0,17.0,316,3.718,10.6,12.9,0.047,0.818,0.222,1.0,0.0,13,155,27,65,15,4,16,6,0,7,4,CUL,4,11,9,72,17,21.1,8.5,17.4,29.2,30.8,16.9,23.1,0.023,0.337
2021,678.0,Tomateros de Culiacan,656029,Alexis Wilson,2,C,185,56.0,91.0,3.0,0,0.243,10.0,1.0,2.0,31.0,710,3.838,9.2,10.8,0.022,0.85,0.11,0.0,0.0,31,300,53,147,16,6,56,6,0,17,15,CUL,4,20,17,164,38,10.8,7.5,17.7,25.2,48.3,15.6,10.9,0.016,0.307
2021,678.0,Tomateros de Culiacan,641104,Carlos Mendivil,10,DH,45,10.0,17.0,1.0,0,0.308,2.0,0.0,0.0,2.0,197,4.378,13.3,26.7,0.0,0.5,0.053,0.0,0.0,4,89,19,27,0,3,12,1,0,1,6,CUL,0,12,6,38,8,0.0,9.6,21.3,18.5,66.7,14.8,0.0,0.134,0.284
2021,678.0,Tomateros de Culiacan,654118,Eric Meza,X,X,19,3.0,12.0,0.0,2,0.176,0.0,0.0,1.0,5.0,57,3.0,0.0,10.5,0.0,,0.0,0.0,0.0,5,35,4,17,1,1,7,0,0,1,2,CUL,0,2,0,17,3,0.0,7.0,11.4,29.4,52.9,11.8,5.9,0.105,0.149
2021,678.0,Tomateros de Culiacan,592859,Stevie Wilkerson,8,CF,43,12.0,13.0,0.0,1,0.158,3.0,0.0,1.0,3.0,163,3.791,16.3,34.9,0.047,0.467,0.2,0.0,0.0,4,70,26,21,2,1,9,1,0,2,2,CUL,2,15,7,35,5,40.0,16.0,37.1,23.8,52.4,14.3,9.5,0.1859999999999999,0.298
2021,678.0,Tomateros de Culiacan,677775,Javier Mireles,X,X,12,1.0,11.0,0.0,0,0.111,0.0,0.0,1.0,3.0,34,2.833,0.0,25.0,0.0,,0.0,0.0,0.0,2,21,9,9,0,0,6,0,0,1,0,CUL,0,3,0,12,1,0.0,26.5,42.9,22.2,66.7,11.1,0.0,0.25,0.079
2021,678.0,Tomateros de Culiacan,685771,Alfredo Hurtado,X,X,32,1.0,16.0,3.0,0,0.063,0.0,0.0,1.0,5.0,124,3.875,6.3,34.4,0.0,0.182,0.0,1.0,0.0,2,57,20,19,2,0,14,0,0,1,0,CUL,0,11,2,27,1,0.0,16.1,35.1,10.5,73.7,5.3,10.5,0.2809999999999999,0.075
2021,678.0,Tomateros de Culiacan,593604,Alberto Baldonado,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,CUL,0,0,0,0,0,,,,,,,,,
2021,678.0,Tomateros de Culiacan,680365,German Revilla,2,C,2,0.0,3.0,0.0,0,,0.0,0.0,0.0,0.0,7,3.5,0.0,100.0,0.0,,0.0,0.0,0.0,0,4,4,0,0,0,0,0,0,0,0,CUL,0,2,0,2,0,,57.1,100.0,,,,,1.0,0.0
2021,679.0,Venados de Mazatlan,540204,Ramon Rios,4,2B,283,106.0,111.0,7.0,2,0.344,13.0,3.0,8.0,55.0,864,3.053,3.2,4.2,0.007,0.75,0.069,5.0,0.0,37,423,35,259,13,18,103,13,0,28,47,MAZ,2,12,9,262,88,4.0,4.1,8.3,19.3,57.9,17.8,5.0,0.01,0.349
2021,679.0,Venados de Mazatlan,650818,Mikell Granberry,7,LF,10,6.0,4.0,0.0,0,0.333,1.0,0.0,0.0,2.0,35,3.5,10.0,20.0,0.1,0.5,0.333,0.0,0.0,0,18,6,7,1,1,2,0,0,1,2,MAZ,1,2,1,9,3,inf,17.1,33.3,0.0,57.1,28.6,14.3,0.1,0.485
2021,679.0,Venados de Mazatlan,634496,Leo German,9,RF,273,90.0,86.0,11.0,3,0.358,17.0,2.0,2.0,43.0,936,3.429,8.8,16.5,0.004,0.533,0.09,2.0,0.0,24,422,77,202,13,17,79,14,0,23,32,MAZ,1,45,24,233,69,2.6,8.2,18.2,18.8,55.0,19.8,6.4,0.077,0.337
2021,679.0,Venados de Mazatlan,459441,Maxwell Leon,7,LF,99,39.0,41.0,0.0,1,0.297,8.0,2.0,1.0,12.0,391,3.949,17.2,12.1,0.04,1.417,0.203,0.0,0.0,12,158,33,68,4,4,25,6,0,9,8,MAZ,4,12,17,79,23,22.2,8.4,20.9,26.5,48.5,19.1,5.9,-0.0509999999999999,0.429
2021,679.0,Venados de Mazatlan,678499,Randy Romero,8,CF,311,97.0,111.0,9.0,3,0.34,12.0,3.0,0.0,52.0,1171,3.765,5.1,15.1,0.003,0.34,0.057,5.0,1.0,38,538,102,245,20,19,87,10,0,32,39,MAZ,1,47,16,280,81,2.1,8.7,19.0,19.6,51.4,20.8,8.2,0.1,0.31
2021,679.0,Venados de Mazatlan,670623,Isaac Paredes,10,DH,181,58.0,55.0,0.0,0,0.305,10.0,2.0,1.0,19.0,740,4.088,20.4,11.0,0.022,1.85,0.127,3.0,0.0,29,241,32,122,17,9,27,8,1,23,8,MAZ,4,20,37,142,40,10.8,4.3,13.3,30.3,28.7,26.2,14.8,-0.0939999999999999,0.389
2021,679.0,Venados de Mazatlan,608608,Carlos Munoz,3,1B,150,52.0,63.0,1.0,0,0.277,11.0,1.0,3.0,18.0,547,3.647,8.7,13.3,0.02,0.65,0.133,0.0,0.0,29,233,24,116,16,8,29,4,0,22,8,MAZ,3,20,13,135,34,9.1,4.4,10.3,28.4,31.9,25.9,13.8,0.046,0.328
