season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2022,679.0,Venados de Mazatlan,661312,Alfredo Meza,2,C,2,1.0,1.0,0.0,0,0.5,0.0,0.0,0.0,0.0,6,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,4,2,2,0,0,0,1,0,0,0,MAZ,0,0,0,2,1,0.0,33.3,50.0,100.0,0.0,0.0,0.0,0.0,0.474
2022,679.0,Venados de Mazatlan,692473,Christopher Escarrega,2,C,21,10.0,11.0,0.0,1,0.357,2.0,1.0,0.0,4.0,78,3.714,4.8,19.0,0.048,0.25,0.222,0.0,0.0,5,34,7,15,1,0,3,1,0,3,2,MAZ,1,4,1,18,6,16.7,9.0,20.6,40.0,33.3,20.0,6.7,0.142,0.429
2022,679.0,Venados de Mazatlan,553891,Leonardo Reginatto,5,3B,101,34.0,25.0,1.0,0,0.368,6.0,0.0,2.0,16.0,392,3.881,5.9,17.8,0.0,0.333,0.064,0.0,0.0,20,164,35,77,5,4,20,9,0,14,5,MAZ,0,18,6,94,28,0.0,8.9,21.3,37.7,32.5,23.4,6.5,0.119,0.332
2022,679.0,Venados de Mazatlan,678499,Randy Romero,8,CF,282,100.0,71.0,2.0,2,0.332,17.0,1.0,0.0,29.0,1132,4.014,2.5,17.7,0.007,0.14,0.093,7.0,0.0,39,492,92,224,21,8,81,14,0,19,42,MAZ,2,50,7,270,75,3.8,8.1,18.7,23.7,54.9,12.1,9.4,0.152,0.311
2022,679.0,Venados de Mazatlan,685736,Cristian Mejia,2,C,11,3.0,3.0,0.0,0,0.5,0.0,0.0,0.0,1.0,42,3.818,0.0,45.5,0.0,,0.0,0.0,0.0,1,24,8,6,0,2,0,0,0,3,0,MAZ,0,5,0,11,3,0.0,19.0,33.3,16.7,0.0,83.3,0.0,0.455,0.259
2022,679.0,Venados de Mazatlan,693408,Raico Santos,7,LF,39,10.0,12.0,1.0,2,0.29,1.0,1.0,0.0,5.0,132,3.385,5.1,10.3,0.0,0.5,0.03,1.0,0.0,7,67,8,32,1,1,14,1,0,4,4,MAZ,0,4,2,33,9,0.0,6.1,11.9,25.0,56.2,15.6,3.1,0.052,0.286
2022,679.0,Venados de Mazatlan,594020,Ricardo Valenzuela,2,C,152,48.0,61.0,1.0,2,0.292,9.0,0.0,8.0,26.0,573,3.77,9.2,14.5,0.013,0.636,0.096,1.0,0.0,20,241,43,116,14,10,37,6,1,15,13,MAZ,2,22,14,135,35,7.7,7.5,17.8,22.4,43.1,21.6,12.9,0.0529999999999999,0.314
2022,679.0,Venados de Mazatlan,671246,Fabricio Macias,9,RF,237,78.0,88.0,2.0,2,0.32,18.0,3.0,3.0,37.0,884,3.73,5.1,21.1,0.004,0.24,0.106,1.0,2.0,33,432,94,172,7,13,64,13,0,15,27,MAZ,1,50,12,218,55,2.2,10.6,21.8,26.7,52.9,16.3,4.1,0.16,0.308
2022,679.0,Venados de Mazatlan,554031,Jose Manuel Orozco,3,1B,68,27.0,24.0,0.0,0,0.333,5.0,1.0,1.0,6.0,304,4.471,10.3,30.9,0.044,0.333,0.2,0.0,0.0,8,140,50,39,0,0,16,7,0,2,6,MAZ,3,21,7,60,15,20.0,16.4,35.7,38.5,56.4,5.1,0.0,0.206,0.375
2022,679.0,Venados de Mazatlan,499864,Luis Jimenez,5,3B,223,72.0,77.0,1.0,3,0.273,15.0,2.0,6.0,42.0,766,3.435,4.0,14.3,0.013,0.281,0.101,1.0,0.0,37,455,79,180,28,12,52,10,1,25,15,MAZ,3,32,9,208,51,6.4,10.3,17.4,26.1,37.2,20.6,16.1,0.1029999999999999,0.288
2022,679.0,Venados de Mazatlan,468368,Gabriel Gutierrez,2,C,96,27.0,28.0,0.0,0,0.3,6.0,2.0,3.0,11.0,405,4.219,15.6,18.8,0.01,0.833,0.101,0.0,0.0,8,183,32,61,6,7,21,2,0,9,8,MAZ,1,18,15,79,19,10.0,7.9,17.5,16.4,47.5,26.2,9.8,0.032,0.354
2022,679.0,Venados de Mazatlan,667345,Miguel Gamboa,4,2B,11,2.0,1.0,1.0,0,0.5,0.0,0.0,0.0,2.0,43,3.909,9.1,45.5,0.0,0.2,0.0,0.0,0.0,0,20,11,5,0,0,3,0,0,1,1,MAZ,0,5,1,9,2,,25.6,55.0,0.0,80.0,20.0,0.0,0.364,0.238
2022,679.0,Venados de Mazatlan,591977,Felix Perez,10,DH,270,85.0,91.0,0.0,3,0.255,19.0,7.0,4.0,39.0,1118,4.141,11.1,22.2,0.03,0.5,0.152,2.0,0.0,46,566,165,173,15,9,53,17,0,18,15,MAZ,8,60,30,230,50,12.7,14.8,29.2,36.4,39.3,15.6,8.7,0.111,0.324
2022,679.0,Venados de Mazatlan,593495,Daniel Castro,6,SS,174,39.0,66.0,3.0,0,0.244,4.0,2.0,3.0,22.0,703,4.04,8.0,11.5,0.0,0.7,0.039,4.0,0.0,23,304,39,138,12,10,60,4,0,12,17,MAZ,0,20,14,155,33,0.0,5.5,12.8,19.6,55.8,15.9,8.7,0.035,0.261
2022,679.0,Venados de Mazatlan,682761,Josuan Hernandez,3,1B,56,14.0,19.0,0.0,0,0.244,2.0,0.0,2.0,9.0,202,3.607,7.1,12.5,0.0,0.571,0.058,0.0,0.0,10,89,13,45,2,1,21,1,0,4,6,MAZ,0,7,4,52,11,0.0,6.4,14.6,24.4,60.0,11.1,4.4,0.054,0.26
2022,679.0,Venados de Mazatlan,540204,Ramon Rios,4,2B,157,41.0,40.0,1.0,1,0.224,7.0,1.0,3.0,23.0,488,3.108,3.8,8.9,0.006,0.429,0.068,0.0,0.0,37,265,35,136,13,12,43,6,0,14,11,MAZ,1,14,6,148,31,2.3,7.2,13.2,31.6,39.7,19.1,9.6,0.051,0.238
2022,679.0,Venados de Mazatlan,634496,Leo German,9,RF,194,44.0,68.0,2.0,1,0.234,4.0,6.0,3.0,23.0,719,3.706,6.2,18.0,0.01,0.343,0.058,1.0,0.0,28,333,68,141,16,8,55,3,1,14,16,MAZ,2,35,12,173,34,6.5,9.5,20.4,22.0,50.4,15.6,12.1,0.118,0.257
2022,679.0,Venados de Mazatlan,675970,Alex Robles,4,2B,73,12.0,26.0,3.0,0,0.204,1.0,4.0,2.0,14.0,277,3.795,11.0,5.5,0.0,2.0,0.017,0.0,0.0,11,115,17,57,4,3,28,1,0,2,8,MAZ,0,4,8,58,11,0.0,6.1,14.8,21.1,63.2,8.8,7.0,-0.055,0.27
2022,679.0,Venados de Mazatlan,692798,Italo Motta,X,X,58,12.0,13.0,1.0,1,0.237,3.0,0.0,1.0,6.0,208,3.586,13.8,19.0,0.0,0.727,0.063,0.0,0.0,9,95,25,39,0,1,20,4,0,1,4,MAZ,0,11,8,48,9,0.0,12.0,26.3,33.3,61.5,5.1,0.0,0.0519999999999999,0.269
2022,679.0,Venados de Mazatlan,668165,Jose Gaitan,X,X,32,7.0,15.0,2.0,0,0.217,2.0,1.0,1.0,6.0,116,3.625,3.1,15.6,0.0,0.2,0.071,0.0,0.0,5,63,12,25,1,6,8,0,0,4,1,MAZ,0,5,1,28,5,0.0,10.3,19.0,20.0,36.0,40.0,4.0,0.125,0.222
2022,679.0,Venados de Mazatlan,518402,Jose Alvarez,3,1B,119,31.0,57.0,1.0,2,0.188,6.0,3.0,4.0,14.0,441,3.706,1.7,21.0,0.025,0.08,0.108,0.0,0.0,23,217,46,89,10,5,32,4,0,8,7,MAZ,3,25,2,111,19,11.1,10.4,21.2,30.3,43.8,14.6,11.2,0.193,0.229
2022,679.0,Venados de Mazatlan,477589,Miguel Torrero,5,3B,15,2.0,6.0,0.0,0,0.2,0.0,2.0,0.0,1.0,59,3.933,6.7,13.3,0.0,0.5,0.0,0.0,0.0,3,29,5,10,2,0,3,0,0,1,1,MAZ,0,2,1,12,2,0.0,8.5,17.2,30.0,40.0,10.0,20.0,0.066,0.276
2022,679.0,Venados de Mazatlan,634495,Gilberto Carrera,6,SS,1,0.0,0.0,0.0,0,,0.0,1.0,0.0,0.0,7,7.0,0.0,0.0,0.0,,,0.0,0.0,0,4,2,0,0,0,0,0,0,0,0,MAZ,0,0,0,0,0,,28.6,50.0,,,,,0.0,0.76
2022,680.0,Yaquis de Obregon,682761,Josuan Hernandez,3,1B,64,17.0,16.0,1.0,0,0.341,2.0,1.0,0.0,5.0,259,4.047,17.2,10.9,0.0,1.571,0.039,0.0,0.0,4,97,20,45,2,5,19,1,0,8,6,OBR,0,7,11,51,15,0.0,7.7,20.6,11.1,55.6,28.9,4.4,-0.0629999999999999,0.361
2022,680.0,Yaquis de Obregon,628013,Victor Mendoza,10,DH,277,102.0,104.0,0.0,5,0.305,20.0,0.0,5.0,44.0,1082,3.906,12.6,13.7,0.025,0.921,0.148,2.0,0.0,49,466,93,204,18,12,58,14,0,30,23,OBR,7,38,35,237,67,11.1,8.6,20.0,30.9,39.7,20.6,8.8,0.011,0.359
2022,680.0,Yaquis de Obregon,660436,Yadir Drake,3,1B,270,97.0,115.0,0.0,6,0.281,19.0,3.0,3.0,46.0,951,3.522,8.5,10.4,0.022,0.821,0.134,7.0,1.0,45,445,80,216,15,4,87,13,0,23,29,OBR,6,28,23,238,65,10.3,8.4,18.0,26.9,53.7,12.5,6.9,0.0189999999999999,0.349
2022,680.0,Yaquis de Obregon,666931,Jared Oliva,8,CF,75,23.0,24.0,0.0,1,0.328,3.0,1.0,1.0,8.0,277,3.693,2.7,18.7,0.0,0.143,0.056,2.0,0.0,5,132,24,58,5,4,25,2,1,5,11,OBR,0,14,2,71,19,0.0,8.7,18.2,12.1,62.1,15.5,10.3,0.16,0.292
2022,680.0,Yaquis de Obregon,692460,Taiki Sekine,8,CF,202,56.0,56.0,14.0,0,0.324,9.0,2.0,2.0,38.0,672,3.327,7.4,17.3,0.0,0.429,0.07,3.0,2.0,24,309,68,150,15,6,61,1,0,19,24,OBR,0,35,15,171,44,0.0,10.1,22.0,16.7,56.7,16.7,10.0,0.0989999999999999,0.289
2022,680.0,Yaquis de Obregon,640447,Phillip Ervin,7,LF,174,53.0,56.0,0.0,1,0.318,13.0,0.0,4.0,25.0,714,4.103,17.2,20.1,0.011,0.857,0.119,1.0,0.0,28,310,79,109,13,3,29,11,0,13,12,OBR,2,35,30,143,36,5.1,11.1,25.5,35.8,37.6,14.7,11.9,0.029,0.364
2022,680.0,Yaquis de Obregon,524648,Alejandro Gonzalez,7,LF,17,4.0,5.0,0.0,0,0.375,1.0,2.0,0.0,3.0,74,4.353,17.6,23.5,0.0,0.75,0.083,0.0,0.0,1,22,5,8,2,0,2,1,0,2,0,OBR,0,4,3,12,3,0.0,6.8,22.7,25.0,25.0,25.0,25.0,0.059,0.41
2022,680.0,Yaquis de Obregon,656172,Arel Campoy,4,2B,70,28.0,38.0,0.0,0,0.28,8.0,1.0,1.0,7.0,277,3.957,5.7,18.6,0.029,0.308,0.185,0.0,0.0,13,134,25,52,7,7,9,4,0,7,5,OBR,2,13,4,65,16,11.8,9.0,18.7,32.7,26.9,26.9,13.5,0.129,0.346
2022,680.0,Yaquis de Obregon,642707,Allen Córdoba,5,3B,183,50.0,53.0,4.0,1,0.277,7.0,2.0,1.0,19.0,665,3.634,5.5,13.1,0.005,0.417,0.061,5.0,1.0,20,334,71,146,9,16,61,7,1,19,13,OBR,1,24,10,165,40,3.7,10.7,21.3,18.5,50.7,24.0,6.8,0.076,0.279
2022,680.0,Yaquis de Obregon,602113,Jose Augusto Figueroa,7,LF,25,6.0,8.0,0.0,0,0.385,1.0,0.0,1.0,3.0,105,4.2,8.0,40.0,0.0,0.2,0.043,0.0,0.0,3,57,24,13,0,2,3,0,0,4,1,OBR,0,10,2,23,5,0.0,22.9,42.1,23.1,30.8,46.2,0.0,0.32,0.265
2022,680.0,Yaquis de Obregon,645848,Dariel Álvarez,9,RF,130,40.0,65.0,0.0,1,0.247,10.0,1.0,3.0,18.0,472,3.631,4.6,18.5,0.015,0.25,0.115,0.0,0.0,21,253,51,99,9,8,35,7,0,15,4,OBR,2,24,6,122,26,7.1,10.8,20.2,28.3,39.4,23.2,9.1,0.139,0.266
2022,680.0,Yaquis de Obregon,650207,Yordanys Linares,8,CF,57,19.0,22.0,1.0,0,0.275,5.0,0.0,0.0,7.0,191,3.351,7.0,21.1,0.0,0.333,0.154,1.0,0.0,13,89,27,41,3,0,14,1,0,6,4,OBR,0,12,4,52,11,0.0,14.1,30.3,34.1,43.9,14.6,7.3,0.141,0.292
2022,680.0,Yaquis de Obregon,585251,Juan Carlos Gamboa,6,SS,229,49.0,66.0,5.0,6,0.284,9.0,0.0,3.0,30.0,958,4.183,11.4,24.9,0.0,0.456,0.047,2.0,1.0,36,421,111,146,12,12,46,5,1,14,20,OBR,0,57,26,192,40,0.0,11.6,26.4,28.1,45.2,17.8,8.9,0.135,0.252
2022,680.0,Yaquis de Obregon,661148,Carlos Sepulveda,4,2B,193,50.0,53.0,5.0,1,0.22,11.0,8.0,1.0,24.0,830,4.301,15.0,12.4,0.021,1.208,0.127,2.0,0.0,32,275,32,132,10,2,57,8,0,14,9,OBR,4,24,29,150,31,10.0,3.9,11.6,30.3,50.0,12.1,7.6,-0.0259999999999999,0.337
2022,680.0,Yaquis de Obregon,516679,Sebastian Valle,2,C,231,79.0,96.0,2.0,3,0.25,20.0,1.0,1.0,26.0,910,3.939,6.9,27.7,0.035,0.25,0.172,2.0,0.0,46,466,155,150,23,9,29,13,1,19,10,OBR,8,64,16,209,43,13.6,17.0,33.3,39.3,26.0,18.7,16.0,0.208,0.291
2022,680.0,Yaquis de Obregon,519434,Michael Wing,4,2B,55,14.0,25.0,0.0,0,0.321,2.0,0.0,0.0,3.0,225,4.091,7.3,40.0,0.018,0.182,0.078,0.0,0.0,7,106,40,29,0,2,10,5,0,2,3,OBR,1,22,4,51,10,8.3,17.8,37.7,41.4,44.8,13.8,0.0,0.327,0.245
2022,680.0,Yaquis de Obregon,614182,Jose Carlos Urena,10,DH,73,18.0,35.0,0.0,0,0.255,2.0,2.0,5.0,10.0,276,3.781,5.5,26.0,0.014,0.211,0.075,0.0,0.0,7,136,46,48,6,4,18,3,0,3,7,OBR,1,19,4,67,13,10.0,16.7,33.8,20.8,52.1,14.6,12.5,0.205,0.25
2022,680.0,Yaquis de Obregon,685771,Alfredo Hurtado,2,C,40,8.0,10.0,1.0,0,0.25,2.0,1.0,0.0,4.0,150,3.75,17.5,17.5,0.0,1.0,0.065,1.0,0.0,8,66,19,25,0,0,11,1,0,3,2,OBR,0,7,7,31,6,0.0,12.7,28.8,36.0,52.0,12.0,0.0,0.0,0.31
2022,680.0,Yaquis de Obregon,802888,Victor Marquez,X,X,28,5.0,10.0,2.0,0,0.263,0.0,0.0,0.0,3.0,96,3.429,0.0,25.0,0.0,,0.0,0.0,0.0,4,47,14,21,2,1,9,0,0,3,2,OBR,0,7,0,26,5,0.0,14.6,29.8,19.0,52.4,19.0,9.5,0.25,0.169
2022,680.0,Yaquis de Obregon,664215,Zach Nehrir,7,LF,30,6.0,10.0,0.0,1,0.238,1.0,0.0,0.0,3.0,113,3.767,6.7,23.3,0.0,0.286,0.037,2.0,0.0,2,54,15,21,5,1,8,1,0,1,3,OBR,0,7,2,27,5,0.0,13.3,27.8,14.3,52.4,9.5,23.8,0.166,0.221
2022,680.0,Yaquis de Obregon,553891,Leonardo Reginatto,5,3B,97,18.0,39.0,2.0,3,0.189,4.0,3.0,0.0,13.0,355,3.66,7.2,11.3,0.0,0.636,0.049,2.0,0.0,23,144,27,76,5,10,24,1,0,7,6,OBR,0,11,7,82,14,0.0,7.6,18.8,31.6,39.5,22.4,6.6,0.041,0.23
2022,680.0,Yaquis de Obregon,692941,Hector Mora,6,SS,55,10.0,28.0,1.0,1,0.212,3.0,0.0,1.0,10.0,203,3.691,3.6,34.5,0.0,0.105,0.059,1.0,2.0,10,115,36,34,3,1,13,1,0,4,2,OBR,0,19,2,51,7,0.0,17.7,31.3,32.4,44.1,14.7,8.8,0.309,0.171
2022,680.0,Yaquis de Obregon,660839,Samuel Favela,X,X,1,0.0,1.0,0.0,0,,0.0,0.0,0.0,0.0,4,4.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,OBR,0,1,0,1,0,,0.0,0.0,,,,,1.0,0.0
2022,5482.0,Algodoneros de Guasave,545150,Ramon R Ramirez,8,CF,168,68.0,55.0,5.0,1,0.35,17.0,3.0,3.0,20.0,630,3.75,5.4,16.7,0.018,0.321,0.153,4.0,1.0,19,309,73,128,8,8,48,5,0,28,12,GSV,3,28,9,150,45,12.5,11.6,23.6,18.8,46.9,28.1,6.2,0.113,0.363
2022,5482.0,Algodoneros de Guasave,652669,Angel Erro,4,2B,158,47.0,49.0,2.0,0,0.308,8.0,8.0,5.0,18.0,600,3.797,7.0,12.0,0.006,0.579,0.073,3.0,0.0,13,236,37,120,6,10,54,7,0,18,12,GSV,1,19,11,137,37,5.0,6.2,15.7,16.7,55.0,23.3,5.0,0.0499999999999999,0.339
2022,5482.0,Algodoneros de Guasave,592312,Jorge Flores,6,SS,242,69.0,74.0,3.0,2,0.298,12.0,4.0,0.0,23.0,944,3.901,12.0,13.6,0.008,0.879,0.078,4.0,1.0,29,375,62,176,16,12,66,8,1,25,19,GSV,2,33,29,204,53,5.4,6.6,16.5,21.0,48.3,21.0,9.7,0.016,0.336
2022,5482.0,Algodoneros de Guasave,643352,David Harris,9,RF,110,27.0,39.0,1.0,0,0.316,3.0,3.0,1.0,11.0,394,3.582,10.0,17.3,0.0,0.579,0.032,2.0,0.0,7,175,46,77,8,6,32,2,1,8,13,GSV,0,19,11,95,24,0.0,11.7,26.3,11.7,58.4,18.2,11.7,0.0729999999999999,0.305
2022,5482.0,Algodoneros de Guasave,606019,Esteban Quiroz,4,2B,83,24.0,32.0,0.0,0,0.294,3.0,2.0,0.0,7.0,359,4.325,15.7,18.1,0.024,0.867,0.103,1.0,0.0,12,150,32,53,8,2,14,1,0,9,7,GSV,2,15,13,68,17,15.4,8.9,21.3,24.5,39.6,20.8,15.1,0.0239999999999999,0.356
2022,5482.0,Algodoneros de Guasave,477399,Jesse Castillo,3,1B,282,103.0,109.0,0.0,4,0.272,23.0,1.0,9.0,46.0,1146,4.064,13.5,18.8,0.035,0.717,0.184,4.0,1.0,39,547,100,190,23,18,51,16,0,32,11,GSV,10,53,38,239,59,18.2,8.7,18.3,28.9,32.6,26.3,12.1,0.0529999999999999,0.359
2022,5482.0,Algodoneros de Guasave,669315,Orlando Pina,5,3B,246,83.0,114.0,0.0,0,0.297,16.0,0.0,4.0,33.0,1001,4.069,8.1,22.4,0.024,0.364,0.124,2.0,0.0,35,443,103,171,10,10,61,7,0,38,10,GSV,6,55,20,226,55,14.3,10.3,23.3,24.6,41.5,28.1,5.8,0.143,0.319
2022,5482.0,Algodoneros de Guasave,554428,Alejandro Ortiz,7,LF,205,61.0,84.0,6.0,1,0.302,12.0,6.0,3.0,36.0,763,3.722,5.4,20.0,0.01,0.268,0.094,0.0,0.0,24,374,85,147,11,13,55,6,1,15,22,GSV,2,41,11,181,44,6.7,11.1,22.7,20.4,52.4,19.0,8.2,0.146,0.301
2022,5482.0,Algodoneros de Guasave,591331,Alan Sanchez,X,X,37,10.0,22.0,1.0,0,0.32,2.0,1.0,0.0,6.0,119,3.216,2.7,24.3,0.0,0.111,0.059,0.0,0.0,6,62,17,26,0,1,11,0,0,5,3,GSV,0,9,1,34,8,0.0,14.3,27.4,23.1,53.8,23.1,0.0,0.216,0.249
2022,5482.0,Algodoneros de Guasave,628326,Erisbel Arruebarrena,5,3B,105,26.0,46.0,0.0,2,0.344,3.0,2.0,3.0,18.0,386,3.676,6.7,30.5,0.0,0.219,0.043,1.0,1.0,12,204,65,64,3,5,22,5,0,13,4,GSV,0,32,7,94,22,0.0,16.8,31.9,26.6,40.6,28.1,4.7,0.238,0.277
2022,5482.0,Algodoneros de Guasave,519345,Joey Terdoslavich,10,DH,62,18.0,28.0,0.0,0,0.263,5.0,1.0,1.0,13.0,270,4.355,22.6,12.9,0.016,1.75,0.149,1.0,0.0,9,119,33,39,5,5,9,3,0,6,2,GSV,1,8,14,47,11,8.3,12.2,27.7,30.8,28.2,28.2,12.8,-0.097,0.394
2022,5482.0,Algodoneros de Guasave,664021,Ciro Norzagaray,4,2B,12,2.0,2.0,1.0,0,0.4,0.0,1.0,0.0,2.0,46,3.833,8.3,33.3,0.0,0.25,0.0,0.0,0.0,0,13,6,6,1,0,3,0,0,0,2,GSV,0,4,1,9,2,,13.0,46.2,0.0,83.3,0.0,16.7,0.25,0.282
2022,5482.0,Algodoneros de Guasave,510548,Jose Heberto Felix,2,C,186,45.0,80.0,5.0,0,0.255,8.0,2.0,4.0,25.0,647,3.478,5.9,12.4,0.0,0.478,0.048,3.0,0.0,17,331,41,150,13,12,71,3,0,21,13,GSV,0,23,11,168,37,0.0,6.3,12.4,13.3,56.0,22.0,8.7,0.065,0.258
2022,5482.0,Algodoneros de Guasave,674504,Francisco Hernandez,8,CF,113,26.0,47.0,4.0,0,0.278,4.0,4.0,0.0,12.0,431,3.814,4.4,18.6,0.0,0.238,0.04,0.0,0.0,13,211,54,83,11,7,30,3,0,12,7,GSV,0,21,5,100,22,0.0,12.5,25.6,19.3,44.6,22.9,13.3,0.142,0.259
2022,5482.0,Algodoneros de Guasave,433636,Hector Hernandez,5,3B,77,19.0,33.0,4.0,0,0.254,3.0,0.0,2.0,10.0,266,3.455,1.3,16.9,0.0,0.077,0.056,0.0,0.0,11,134,26,63,7,7,23,1,0,10,4,GSV,0,13,1,72,15,0.0,9.8,19.4,19.0,42.9,27.0,11.1,0.156,0.216
2022,5482.0,Algodoneros de Guasave,663524,Cornelius Randolph,9,RF,85,24.0,36.0,2.0,0,0.241,5.0,1.0,4.0,17.0,333,3.918,8.2,22.4,0.024,0.368,0.12,0.0,1.0,9,152,41,58,5,5,24,2,0,11,2,GSV,2,19,7,75,15,18.2,12.3,27.0,19.0,44.8,27.6,8.6,0.142,0.284
2022,5482.0,Algodoneros de Guasave,674706,Alan Lopez,10,DH,123,22.0,40.0,4.0,0,0.258,4.0,2.0,1.0,16.0,502,4.081,18.7,22.8,0.0,0.821,0.053,1.0,0.0,10,186,40,70,1,6,36,2,0,11,4,GSV,0,28,23,94,17,0.0,8.0,21.5,17.1,57.1,24.3,1.4,0.041,0.296
2022,5482.0,Algodoneros de Guasave,585133,Arturo Rodriguez,2,C,66,10.0,35.0,0.0,0,0.208,0.0,0.0,4.0,7.0,258,3.909,9.1,18.2,0.0,0.5,0.0,2.0,0.0,12,116,23,48,2,3,21,1,0,5,4,GSV,0,12,6,60,10,0.0,8.9,19.8,27.1,52.1,16.7,4.2,0.091,0.198
2022,5482.0,Algodoneros de Guasave,604996,Carlos Garzon,2,C,8,1.0,3.0,0.0,0,0.25,0.0,1.0,0.0,0.0,27,3.375,0.0,37.5,0.0,,0.0,0.0,0.0,1,14,6,4,0,0,2,0,0,1,0,GSV,0,3,0,7,1,0.0,22.2,42.9,25.0,50.0,25.0,0.0,0.375,0.213
2022,5482.0,Algodoneros de Guasave,664938,Josh Altmann,9,RF,51,6.0,22.0,4.0,1,0.238,1.0,1.0,0.0,6.0,213,4.176,13.7,35.3,0.0,0.389,0.026,0.0,0.0,7,86,30,25,2,2,9,0,0,2,3,GSV,0,18,7,38,5,0.0,14.1,34.9,28.0,48.0,16.0,8.0,0.2159999999999999,0.216
2022,5482.0,Algodoneros de Guasave,685694,Keven Lamas,4,2B,47,10.0,19.0,0.0,0,0.143,3.0,0.0,1.0,6.0,185,3.936,12.8,25.5,0.021,0.5,0.122,0.0,0.0,4,71,20,29,5,3,12,0,0,4,1,GSV,1,12,6,41,5,25.0,10.8,28.2,13.8,44.8,24.1,17.2,0.127,0.241
2022,5482.0,Algodoneros de Guasave,527049,César Puello,8,CF,22,3.0,15.0,0.0,1,0.125,1.0,0.0,0.0,3.0,109,4.955,4.5,22.7,0.0,0.2,0.05,0.0,0.0,2,47,13,16,2,0,10,0,0,1,1,GSV,0,5,1,20,2,0.0,11.9,27.7,12.5,68.8,6.2,12.5,0.182,0.139
2022,5482.0,Algodoneros de Guasave,805721,Justin Byrd,7,LF,46,4.0,17.0,1.0,0,0.115,1.0,3.0,1.0,7.0,183,3.978,13.0,21.7,0.0,0.6,0.028,0.0,0.0,7,75,21,27,5,2,10,0,0,3,0,GSV,0,10,6,36,3,0.0,11.5,28.0,25.9,37.0,18.5,18.5,0.087,0.215
2022,5482.0,Algodoneros de Guasave,672754,Luis Cossio,9,RF,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,GSV,0,0,0,0,0,,,,,,,,,
2022,5482.0,Algodoneros de Guasave,807581,Randy Delgado,X,X,2,0.0,3.0,0.0,0,,0.0,0.0,0.0,0.0,11,5.5,0.0,100.0,0.0,,0.0,0.0,0.0,0,5,2,0,0,0,0,0,0,0,0,GSV,0,2,0,2,0,,18.2,40.0,,,,,1.0,0.0
2022,5482.0,Algodoneros de Guasave,664125,Brandon Koch,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,GSV,0,0,0,0,0,,,,,,,,,
2022,5482.0,Algodoneros de Guasave,660840,Jose Lizarraga,2,C,11,0.0,5.0,0.0,0,0.0,0.0,0.0,1.0,2.0,46,4.182,9.1,9.1,0.0,1.0,0.0,0.0,0.0,1,24,6,9,2,1,5,0,0,0,0,GSV,0,1,1,10,0,0.0,13.0,25.0,11.1,55.6,11.1,22.2,0.0,0.066
2022,5482.0,Algodoneros de Guasave,674505,Refugio Marin,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,GSV,0,0,0,0,0,,,,,,,,,
2022,5482.0,Algodoneros de Guasave,655212,Manuel Orduno,X,X,11,0.0,6.0,2.0,0,0.0,0.0,0.0,0.0,3.0,42,3.818,0.0,54.5,0.0,,0.0,0.0,0.0,0,22,9,5,2,0,3,0,0,0,0,GSV,0,6,0,9,0,,21.4,40.9,0.0,60.0,0.0,40.0,0.545,0.0
2022,5483.0,Sultanes de Monterrey,672438,Roberto Valenzuela,6,SS,290,124.0,83.0,5.0,2,0.4,25.0,7.0,6.0,48.0,1175,4.052,14.8,11.4,0.024,1.303,0.167,4.0,0.0,33,467,81,207,12,8,69,14,0,42,29,MTY,7,33,43,233,85,14.9,6.9,17.3,22.7,47.3,24.2,5.8,-0.0339999999999999,0.459
2022,5483.0,Sultanes de Monterrey,680771,Mateo Gil,5,3B,20,7.0,8.0,0.0,0,0.429,1.0,0.0,0.0,3.0,74,3.7,0.0,30.0,0.0,,0.05,0.0,0.0,3,39,15,14,1,0,4,2,0,4,0,MTY,0,6,0,20,6,0.0,20.3,38.5,35.7,28.6,28.6,7.1,0.3,0.306
2022,5483.0,Sultanes de Monterrey,549930,Alberto Carreon,4,2B,268,89.0,76.0,17.0,2,0.327,14.0,1.0,6.0,42.0,1005,3.75,7.8,9.3,0.007,0.84,0.093,4.0,0.0,38,428,65,221,11,9,95,8,1,31,28,MTY,2,25,21,227,68,4.3,6.5,15.2,20.8,55.7,18.1,5.4,0.015,0.334
