season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2020,676.0,Mayos de Navojoa,592312,Jorge Flores,6,SS,246,62.0,65.0,9.0,6,0.293,12.0,4.0,3.0,37.0,974,3.959,13.8,16.7,0.004,0.829,0.078,3.0,0.0,40,329,66,167,11,14,55,4,0,19,24,NAV,1,41,34,193,47,2.3,6.8,20.1,26.3,47.3,19.8,6.6,0.0289999999999999,0.314
2020,676.0,Mayos de Navojoa,668410,Omar Meza,4,2B,44,10.0,14.0,1.0,0,0.31,1.0,1.0,1.0,6.0,154,3.5,11.4,18.2,0.0,0.625,0.027,0.0,0.0,5,71,18,30,2,2,12,1,0,5,3,NAV,0,8,5,37,9,0.0,11.7,25.4,20.0,50.0,23.3,6.7,0.0679999999999999,0.302
2020,676.0,Mayos de Navojoa,592637,D.J. Peterson,3,1B,37,15.0,19.0,0.0,0,0.269,4.0,1.0,1.0,11.0,133,3.595,8.1,16.2,0.027,0.5,0.212,0.0,0.0,6,66,16,27,5,1,7,3,0,5,0,NAV,1,6,3,33,8,11.1,12.0,24.2,33.3,25.9,22.2,18.5,0.081,0.357
2020,676.0,Mayos de Navojoa,668165,Jose Gaitan,9,RF,73,17.0,19.0,2.0,0,0.308,1.0,0.0,3.0,12.0,257,3.521,5.5,20.5,0.0,0.267,0.015,1.0,0.0,6,128,27,54,4,2,26,1,0,5,10,NAV,0,15,4,67,16,0.0,10.5,21.1,13.0,66.7,13.0,7.4,0.15,0.251
2020,676.0,Mayos de Navojoa,605011,Moises Gutierrez,4,2B,140,39.0,57.0,5.0,1,0.298,8.0,1.0,1.0,24.0,489,3.493,5.7,22.1,0.007,0.258,0.08,1.0,0.0,26,259,76,100,5,3,37,7,0,13,9,NAV,1,31,8,125,29,3.0,15.5,29.3,33.0,46.0,16.0,5.0,0.164,0.254
2020,676.0,Mayos de Navojoa,591511,Paul Leon,3,1B,145,35.0,46.0,0.0,1,0.295,4.0,0.0,5.0,24.0,551,3.8,6.9,20.7,0.0,0.333,0.03,4.0,0.0,21,255,58,105,12,5,36,4,1,14,12,NAV,0,30,10,134,31,0.0,10.5,22.7,23.8,45.7,18.1,12.4,0.1379999999999999,0.262
2020,676.0,Mayos de Navojoa,661313,Asael Sanchez,7,LF,190,72.0,71.0,1.0,2,0.258,16.0,0.0,5.0,29.0,710,3.737,7.4,24.7,0.042,0.298,0.191,2.0,0.0,24,344,89,129,17,9,40,13,0,14,12,NAV,8,47,14,173,39,21.6,12.5,25.9,28.7,40.3,17.8,13.2,0.173,0.312
2020,676.0,Mayos de Navojoa,655212,Manuel Orduno,4,2B,81,24.0,39.0,2.0,0,0.269,5.0,4.0,3.0,12.0,287,3.543,7.4,19.8,0.012,0.375,0.13,2.0,0.0,13,117,29,55,3,3,21,2,0,7,6,NAV,1,16,6,69,15,6.7,10.1,24.8,27.3,49.1,18.2,5.5,0.124,0.309
2020,676.0,Mayos de Navojoa,628013,Victor Mendoza,3,1B,54,10.0,27.0,0.0,0,0.281,1.0,1.0,4.0,8.0,225,4.167,18.5,20.4,0.0,0.909,0.023,1.0,0.0,8,82,18,32,0,2,13,1,0,5,3,NAV,0,11,10,43,9,0.0,8.0,22.0,28.1,50.0,21.9,0.0,0.0189999999999999,0.3
2020,676.0,Mayos de Navojoa,477644,Christian Zazueta,5,3B,218,70.0,107.0,0.0,1,0.222,13.0,1.0,6.0,29.0,788,3.615,4.6,17.4,0.032,0.263,0.131,1.0,0.0,37,483,126,169,19,10,60,12,0,23,8,NAV,7,38,10,206,43,14.3,16.0,26.1,29.0,40.2,19.5,11.2,0.128,0.268
2020,676.0,Mayos de Navojoa,603877,Fernando Flores,2,C,128,28.0,51.0,2.0,1,0.229,3.0,1.0,6.0,24.0,491,3.836,9.4,12.5,0.008,0.75,0.045,0.0,0.0,20,233,41,99,12,9,35,3,0,10,10,NAV,1,16,12,112,23,4.3,8.4,17.6,23.2,45.5,19.2,12.1,0.031,0.247
2020,676.0,Mayos de Navojoa,592829,David Vidal,4,2B,58,13.0,28.0,0.0,0,0.237,1.0,1.0,3.0,11.0,263,4.534,13.8,17.2,0.017,0.8,0.061,2.0,0.0,7,107,24,39,2,1,19,6,0,4,0,NAV,1,10,8,49,10,7.7,9.1,22.4,33.3,48.7,12.8,5.1,0.0339999999999999,0.297
2020,676.0,Mayos de Navojoa,542896,Jay Austin,10,DH,61,12.0,25.0,0.0,1,0.213,2.0,2.0,2.0,8.0,215,3.525,4.9,14.8,0.0,0.333,0.036,3.0,1.0,6,126,27,47,6,0,25,1,1,5,3,NAV,0,9,3,55,10,0.0,12.6,21.4,14.9,59.6,10.6,14.9,0.0989999999999999,0.216
2020,676.0,Mayos de Navojoa,622398,Marco Guzman,4,2B,31,9.0,16.0,0.0,0,0.158,3.0,0.0,1.0,5.0,118,3.806,9.7,25.8,0.032,0.375,0.179,0.0,0.0,3,53,15,20,7,0,6,0,0,3,1,NAV,1,8,3,28,4,33.3,12.7,28.3,15.0,35.0,15.0,35.0,0.161,0.256
2020,676.0,Mayos de Navojoa,605148,Zach Borenstein,9,RF,40,6.0,20.0,0.0,0,0.278,1.0,0.0,0.0,0.0,170,4.25,5.0,50.0,0.0,0.1,0.026,0.0,0.0,5,79,42,18,1,3,4,0,0,5,0,NAV,0,20,2,38,5,0.0,24.7,53.2,27.8,22.2,44.4,5.6,0.45,0.164
2020,676.0,Mayos de Navojoa,605797,Eduardo Revilla,2,C,14,1.0,10.0,0.0,0,0.091,0.0,0.0,2.0,5.0,44,3.143,0.0,21.4,0.0,,0.0,0.0,0.0,2,30,14,11,1,0,7,0,0,0,1,NAV,0,3,0,14,1,0.0,31.8,46.7,18.2,72.7,0.0,9.1,0.214,0.067
2020,676.0,Mayos de Navojoa,696116,Hector Estrada,X,X,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,NAV,0,0,0,0,0,,,,,,,,,
2020,676.0,Mayos de Navojoa,696115,Elmer Lopez,7,LF,1,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,0,NAV,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2020,676.0,Mayos de Navojoa,685716,Nelson Quiroz,X,X,3,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,15,5.0,0.0,33.3,0.0,,0.0,0.0,0.0,0,7,2,2,0,0,2,0,0,0,0,NAV,0,1,0,3,0,,13.3,28.6,0.0,100.0,0.0,0.0,0.333,0.0
2020,677.0,Naranjeros de Hermosillo,678218,Brandon Valenzuela,X,X,2,1.0,0.0,0.0,0,0.5,0.0,0.0,0.0,1.0,7,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,1,2,0,2,0,0,0,0,0,1,0,HER,0,0,0,2,1,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.468
2020,677.0,Naranjeros de Hermosillo,628450,Yadiel Hernandez,9,RF,212,84.0,71.0,0.0,0,0.444,15.0,1.0,4.0,26.0,896,4.226,16.0,22.2,0.019,0.723,0.136,4.0,1.0,22,357,104,130,4,2,42,17,0,19,24,HER,4,47,34,177,60,10.3,11.6,29.1,30.0,50.8,16.2,3.1,0.062,0.421
2020,677.0,Naranjeros de Hermosillo,650995,Norberto Obeso,7,LF,235,85.0,65.0,1.0,2,0.37,13.0,0.0,6.0,34.0,909,3.868,10.6,11.5,0.004,0.926,0.082,1.0,0.0,27,386,58,183,5,7,76,5,1,25,37,HER,1,27,25,207,68,3.1,6.4,15.0,17.5,61.7,17.5,3.3,0.009,0.368
2020,677.0,Naranjeros de Hermosillo,543875,Niko Vasquez,3,1B,149,48.0,57.0,0.0,2,0.396,6.0,0.0,2.0,17.0,595,3.993,12.8,24.8,0.013,0.514,0.078,0.0,0.0,24,254,84,93,9,2,20,5,0,15,18,HER,2,37,19,128,38,6.9,14.1,33.1,31.2,40.9,18.3,9.7,0.12,0.359
2020,677.0,Naranjeros de Hermosillo,458501,Luis Alfonso Cruz,5,3B,196,80.0,86.0,0.0,0,0.305,18.0,2.0,2.0,40.0,688,3.51,6.1,11.7,0.026,0.522,0.154,3.0,0.0,41,349,56,159,27,7,32,14,1,27,10,HER,5,23,12,182,52,9.1,8.1,16.0,34.6,26.4,21.4,17.6,0.056,0.35
2020,677.0,Naranjeros de Hermosillo,606580,Jose Cardona,8,CF,219,67.0,100.0,1.0,3,0.326,11.0,1.0,5.0,35.0,740,3.379,5.9,14.6,0.0,0.406,0.055,4.0,1.0,38,357,73,173,23,5,51,5,0,21,30,HER,0,32,13,201,56,0.0,9.9,20.4,24.9,46.8,15.0,13.3,0.087,0.306
2020,677.0,Naranjeros de Hermosillo,663967,César Salazar,2,C,97,33.0,29.0,0.0,1,0.367,7.0,3.0,2.0,9.0,405,4.175,10.3,23.7,0.01,0.435,0.12,0.0,0.0,21,182,53,61,5,1,11,5,1,10,7,HER,1,23,10,83,23,3.8,13.1,29.1,42.6,29.5,18.0,9.8,0.134,0.354
2020,677.0,Naranjeros de Hermosillo,675970,Alex Robles,4,2B,199,60.0,91.0,2.0,3,0.327,9.0,4.0,5.0,31.0,724,3.638,4.5,15.6,0.0,0.29,0.055,1.0,0.0,19,352,67,155,15,7,64,8,2,20,20,HER,0,31,9,181,50,0.0,9.3,19.0,17.4,54.2,17.4,11.0,0.111,0.303
2020,677.0,Naranjeros de Hermosillo,662962,Jasson Atondo,6,SS,228,63.0,93.0,12.0,1,0.305,8.0,1.0,7.0,38.0,815,3.575,10.5,11.4,0.004,0.923,0.063,2.0,0.0,25,334,41,177,10,9,82,7,0,23,21,HER,1,26,24,190,51,3.1,5.0,12.3,18.1,58.2,18.1,5.6,0.009,0.311
2020,677.0,Naranjeros de Hermosillo,676761,Irving Lopez,4,2B,18,5.0,6.0,1.0,0,0.333,2.0,1.0,0.0,3.0,75,4.167,22.2,16.7,0.0,1.333,0.167,0.0,0.0,1,25,5,10,2,1,3,3,0,0,0,HER,0,3,4,12,3,0.0,6.7,20.0,40.0,30.0,10.0,20.0,-0.0549999999999999,0.406
2020,677.0,Naranjeros de Hermosillo,642299,Alejandro Flores,2,C,60,18.0,32.0,1.0,1,0.308,5.0,0.0,2.0,13.0,203,3.383,10.0,23.3,0.0,0.429,0.115,0.0,0.0,8,99,27,40,5,1,14,2,1,5,4,HER,0,14,6,52,12,0.0,13.3,27.3,25.0,45.0,15.0,15.0,0.133,0.287
2020,677.0,Naranjeros de Hermosillo,622047,Fernando Perez,3,1B,107,34.0,71.0,0.0,0,0.253,6.0,0.0,1.0,18.0,423,3.953,9.3,15.0,0.019,0.625,0.124,2.0,0.0,13,204,40,81,12,1,33,8,0,9,5,HER,2,16,10,97,22,9.5,9.5,19.6,25.9,46.9,12.3,14.8,0.0569999999999999,0.305
2020,677.0,Naranjeros de Hermosillo,501317,Francisco Peguero,10,DH,124,45.0,68.0,0.0,2,0.233,9.0,0.0,2.0,20.0,443,3.573,8.1,28.2,0.048,0.286,0.196,1.0,0.0,23,224,66,79,3,4,26,8,0,5,10,HER,6,35,10,112,23,19.4,14.9,29.5,39.2,45.6,11.4,3.8,0.2009999999999999,0.292
2020,677.0,Naranjeros de Hermosillo,477434,Kevin Flores,5,3B,71,15.0,40.0,3.0,0,0.24,3.0,2.0,3.0,11.0,294,4.141,9.9,12.7,0.0,0.778,0.051,1.0,0.0,8,132,14,53,3,5,25,1,0,3,8,HER,0,9,7,59,12,0.0,4.8,10.6,17.0,62.3,15.1,5.7,0.0279999999999999,0.269
2020,677.0,Naranjeros de Hermosillo,692281,Fausto Osorio,9,RF,65,18.0,24.0,0.0,0,0.355,4.0,0.0,2.0,6.0,269,4.138,7.7,43.1,0.015,0.179,0.1,3.0,0.0,5,119,42,32,1,0,14,4,0,4,4,HER,1,28,5,60,12,11.1,15.6,35.3,28.1,56.2,12.5,3.1,0.354,0.266
2020,677.0,Naranjeros de Hermosillo,661311,Brandon Villarreal,X,X,7,1.0,8.0,1.0,0,0.5,0.0,0.0,0.0,1.0,29,4.143,14.3,42.9,0.0,0.333,0.0,0.0,0.0,0,12,4,3,0,0,2,1,0,0,0,HER,0,3,1,5,1,0.0,13.8,33.3,33.3,66.7,0.0,0.0,0.286,0.239
2020,677.0,Naranjeros de Hermosillo,458948,Rolando Acosta,X,X,18,7.0,4.0,0.0,0,0.182,2.0,0.0,0.0,2.0,73,4.056,11.1,22.2,0.056,0.5,0.25,0.0,0.0,1,26,6,12,4,2,2,1,0,1,1,HER,1,4,2,16,3,50.0,8.2,23.1,16.7,25.0,25.0,33.3,0.111,0.286
2020,677.0,Naranjeros de Hermosillo,624645,Julian Leon,2,C,97,19.0,37.0,0.0,2,0.283,3.0,4.0,2.0,15.0,437,4.505,14.4,33.0,0.01,0.438,0.065,1.0,0.0,12,150,56,47,5,0,16,4,0,6,4,HER,1,32,14,77,14,6.2,12.8,37.3,34.0,42.6,12.8,10.6,0.186,0.286
2020,677.0,Naranjeros de Hermosillo,503429,Walter Ibarra,4,2B,24,1.0,14.0,2.0,1,0.063,0.0,0.0,1.0,6.0,80,3.333,8.3,16.7,0.0,0.5,0.0,1.0,0.0,2,42,11,18,2,2,11,0,0,1,0,HER,0,4,2,19,1,0.0,13.8,26.2,11.1,61.1,16.7,11.1,0.084,0.1
2020,677.0,Naranjeros de Hermosillo,680027,Marco Lopez,X,X,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,HER,0,0,0,0,0,,,,,,,,,
2020,677.0,Naranjeros de Hermosillo,680636,Ramon Mendoza,X,X,1,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,3,3.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,3,2,0,0,0,0,0,0,0,0,HER,0,1,0,1,0,,66.7,66.7,,,,,1.0,0.0
2020,678.0,Tomateros de Culiacan,453575,Jose Guadalupe Chavez,6,SS,164,67.0,51.0,0.0,0,0.386,12.0,1.0,2.0,24.0,583,3.555,10.4,10.4,0.012,1.0,0.11,0.0,0.0,21,264,49,129,12,8,37,10,0,20,21,CUL,2,17,17,146,51,6.5,8.4,18.6,24.0,45.0,21.7,9.3,0.0,0.402
2020,678.0,Tomateros de Culiacan,546366,Francisco Lugo,9,RF,44,19.0,9.0,1.0,0,0.378,5.0,1.0,1.0,5.0,147,3.341,0.0,11.4,0.0,,0.119,0.0,0.0,5,73,10,38,2,2,15,3,0,6,5,CUL,0,5,0,42,14,0.0,6.8,13.7,21.1,52.6,21.1,5.3,0.114,0.36
2020,678.0,Tomateros de Culiacan,698795,Yoelkis Guibert,8,CF,95,29.0,24.0,2.0,0,0.361,3.0,0.0,0.0,8.0,338,3.558,10.5,11.6,0.0,0.909,0.036,0.0,0.0,14,161,31,74,8,1,25,3,0,12,11,CUL,0,11,10,83,26,0.0,9.2,19.3,23.0,48.6,17.6,10.8,0.011,0.346
2020,678.0,Tomateros de Culiacan,519434,Michael Wing,7,LF,174,84.0,53.0,0.0,1,0.358,20.0,0.0,2.0,15.0,661,3.799,10.9,21.8,0.046,0.5,0.24,3.0,0.0,24,291,78,117,14,4,28,16,0,12,19,CUL,8,38,19,154,47,20.0,11.8,26.8,34.2,40.2,13.7,12.0,0.109,0.413
2020,678.0,Tomateros de Culiacan,455369,Ramiro Pena,4,2B,206,79.0,91.0,0.0,1,0.298,13.0,3.0,7.0,39.0,717,3.481,9.2,8.3,0.029,1.118,0.137,0.0,0.0,36,324,35,167,23,9,45,11,0,17,26,CUL,6,17,19,183,54,12.8,4.9,10.8,28.1,42.5,15.6,13.8,-0.0089999999999999,0.369
2020,678.0,Tomateros de Culiacan,491676,Gorkys Hernández,8,CF,48,20.0,13.0,1.0,0,0.36,5.0,1.0,0.0,5.0,190,3.958,16.7,22.9,0.042,0.727,0.237,0.0,0.0,3,73,22,28,6,1,7,3,0,4,4,CUL,2,11,8,38,11,33.3,11.6,30.1,21.4,39.3,17.9,21.4,0.062,0.428
2020,678.0,Tomateros de Culiacan,590271,Sebastián Elizalde,9,RF,189,94.0,66.0,0.0,2,0.261,24.0,2.0,4.0,41.0,723,3.825,7.9,10.1,0.058,0.789,0.271,4.0,0.0,34,328,41,153,24,8,39,14,0,19,15,CUL,11,19,15,170,48,22.9,5.7,12.5,31.4,35.3,17.6,15.7,0.022,0.397
2020,678.0,Tomateros de Culiacan,685771,Alfredo Hurtado,2,C,48,14.0,22.0,1.0,0,0.375,2.0,1.0,1.0,6.0,189,3.938,2.1,27.1,0.0,0.077,0.044,0.0,0.0,6,85,22,33,5,1,9,1,0,8,3,CUL,0,13,1,45,12,0.0,11.6,25.9,21.2,36.4,27.3,15.2,0.25,0.282
2020,678.0,Tomateros de Culiacan,654118,Eric Meza,10,DH,87,28.0,39.0,0.0,0,0.294,5.0,0.0,5.0,16.0,291,3.345,8.0,12.6,0.011,0.636,0.087,2.0,0.0,7,147,28,69,2,8,31,4,0,11,6,CUL,1,11,7,80,21,9.1,9.6,19.0,15.9,53.6,27.5,2.9,0.046,0.317
2020,678.0,Tomateros de Culiacan,608841,Joey Meneses,5,3B,239,86.0,101.0,0.0,2,0.28,19.0,2.0,7.0,29.0,870,3.64,6.7,16.7,0.025,0.4,0.142,9.0,0.0,37,415,75,181,15,9,65,9,0,18,28,CUL,6,40,16,219,55,13.0,8.6,18.1,25.4,51.4,14.9,8.3,0.1,0.32
2020,678.0,Tomateros de Culiacan,519068,Efren Navarro,3,1B,237,81.0,78.0,0.0,1,0.277,19.0,0.0,11.0,34.0,961,4.055,12.7,17.7,0.025,0.714,0.15,4.0,2.0,38,380,77,165,4,4,69,13,0,17,20,CUL,6,42,30,206,50,11.8,8.0,20.3,30.9,53.9,12.7,2.4,0.0499999999999999,0.336
2020,678.0,Tomateros de Culiacan,591331,Alan Sanchez,7,LF,129,31.0,57.0,1.0,1,0.272,2.0,0.0,6.0,22.0,415,3.217,8.5,10.9,0.0,0.786,0.026,1.0,0.0,12,236,45,104,5,5,54,3,0,11,14,CUL,0,14,11,116,28,0.0,10.8,19.1,14.4,65.4,15.4,4.8,0.0239999999999999,0.269
2020,678.0,Tomateros de Culiacan,542328,Hans Wilson,2,C,25,5.0,14.0,0.0,0,0.313,0.0,0.0,2.0,4.0,102,4.08,16.0,20.0,0.0,0.8,0.0,0.0,0.0,0,46,13,16,1,1,9,0,0,4,1,CUL,0,5,4,21,5,,12.7,28.3,0.0,62.5,31.2,6.2,0.04,0.305
2020,678.0,Tomateros de Culiacan,656029,Alexis Wilson,2,C,167,55.0,71.0,2.0,3,0.258,15.0,1.0,3.0,27.0,636,3.808,8.4,16.2,0.018,0.519,0.143,2.0,0.0,30,280,41,125,15,3,43,5,0,16,13,CUL,3,27,14,147,34,8.6,6.4,14.6,28.0,44.8,15.2,12.0,0.078,0.307
2020,678.0,Tomateros de Culiacan,652999,Jesus Fabela,8,CF,134,28.0,42.0,4.0,1,0.255,3.0,3.0,2.0,17.0,503,3.754,9.7,14.9,0.0,0.65,0.035,0.0,0.0,19,205,33,98,10,2,43,3,0,8,13,CUL,0,20,13,113,24,0.0,6.6,16.1,22.4,57.1,10.2,10.2,0.0519999999999999,0.262
2020,678.0,Tomateros de Culiacan,677775,Javier Mireles,X,X,19,4.0,8.0,0.0,0,0.25,0.0,0.0,0.0,2.0,68,3.579,0.0,15.8,0.0,,0.0,0.0,0.0,1,35,6,16,0,1,10,0,0,1,3,CUL,0,3,0,19,4,0.0,8.8,17.1,6.2,81.2,12.5,0.0,0.158,0.197
2020,678.0,Tomateros de Culiacan,616569,Diego Madero,4,2B,27,8.0,10.0,0.0,1,0.222,1.0,0.0,1.0,3.0,116,4.296,7.4,22.2,0.037,0.333,0.125,0.0,0.0,5,45,13,19,1,3,5,0,0,2,3,CUL,1,6,2,24,5,20.0,11.2,28.9,26.3,42.1,26.3,5.3,0.148,0.273
2020,678.0,Tomateros de Culiacan,680771,Mateo Gil,6,SS,46,12.0,24.0,0.0,0,0.219,2.0,0.0,0.0,7.0,163,3.543,6.5,21.7,0.022,0.3,0.093,2.0,0.0,9,74,20,33,6,1,9,2,0,4,2,CUL,1,10,3,43,8,9.1,12.3,27.0,33.3,33.3,15.2,18.2,0.152,0.246
2020,678.0,Tomateros de Culiacan,538079,Antonio Lamas,X,X,30,5.0,16.0,1.0,0,0.2,0.0,0.0,3.0,9.0,92,3.067,3.3,10.0,0.0,0.333,0.0,1.0,0.0,5,44,7,26,1,0,15,1,0,2,2,CUL,0,3,1,28,5,0.0,7.6,15.9,23.1,65.4,7.7,3.8,0.067,0.181
2020,678.0,Tomateros de Culiacan,643275,Johnny Davis,8,CF,18,4.0,4.0,0.0,0,0.2,1.0,0.0,0.0,2.0,69,3.833,5.6,11.1,0.0,0.5,0.059,1.0,0.0,3,29,6,15,1,2,6,0,0,1,2,CUL,0,2,1,17,3,0.0,8.7,20.7,20.0,53.3,20.0,6.7,0.055,0.219
2020,678.0,Tomateros de Culiacan,677605,Luis Verdugo,4,2B,15,2.0,5.0,0.0,0,0.222,0.0,0.0,0.0,2.0,48,3.2,0.0,40.0,0.0,,0.0,0.0,0.0,4,26,10,9,2,0,1,0,0,1,1,CUL,0,6,0,15,2,0.0,20.8,38.5,44.4,22.2,11.1,22.2,0.4,0.125
2020,678.0,Tomateros de Culiacan,593604,Alberto Baldonado,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,CUL,0,0,0,0,0,,,,,,,,,
2020,678.0,Tomateros de Culiacan,680365,German Revilla,X,X,2,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,10,5.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,5,2,0,0,0,0,0,0,0,0,CUL,0,2,0,2,0,,20.0,40.0,,,,,1.0,0.0
2020,679.0,Venados de Mazatlan,447638,Issmael Salas,5,3B,23,7.0,1.0,0.0,2,0.4,1.0,2.0,0.0,4.0,85,3.696,17.4,8.7,0.0,2.0,0.067,1.0,0.0,3,33,2,15,3,0,3,0,0,4,2,MAZ,0,2,4,15,6,0.0,2.4,6.1,20.0,33.3,26.7,20.0,-0.087,0.424
2020,679.0,Venados de Mazatlan,670623,Isaac Paredes,5,3B,177,84.0,43.0,0.0,2,0.389,21.0,3.0,6.0,37.0,700,3.955,15.3,6.8,0.023,2.25,0.2,1.0,0.0,23,254,30,135,14,9,34,10,2,25,18,MAZ,4,12,27,145,55,12.1,4.3,11.8,24.4,38.5,25.2,11.9,-0.0849999999999999,0.46
2020,679.0,Venados de Mazatlan,692798,Italo Motta,6,SS,30,17.0,9.0,0.0,0,0.389,3.0,0.0,0.0,3.0,108,3.6,10.0,23.3,0.067,0.429,0.296,0.0,0.0,6,42,9,20,0,0,5,2,0,4,3,MAZ,2,7,3,27,9,25.0,8.3,21.4,40.0,40.0,20.0,0.0,0.133,0.46
2020,679.0,Venados de Mazatlan,602113,Jose Augusto Figueroa,9,RF,147,57.0,27.0,1.0,0,0.358,11.0,1.0,2.0,12.0,555,3.776,8.2,17.0,0.014,0.48,0.128,0.0,1.0,17,248,61,109,4,6,42,7,0,14,19,MAZ,2,25,12,133,40,8.3,11.0,24.6,22.0,56.0,18.3,3.7,0.088,0.36
2020,679.0,Venados de Mazatlan,608608,Carlos Munoz,3,1B,239,88.0,106.0,2.0,1,0.302,18.0,5.0,6.0,39.0,964,4.033,13.0,9.6,0.025,1.348,0.15,4.0,1.0,37,393,66,180,17,11,57,16,1,24,17,MAZ,6,23,31,200,58,11.3,6.8,16.8,29.4,41.1,19.4,10.0,-0.034,0.379
2020,679.0,Venados de Mazatlan,572868,Anthony Giansanti,8,CF,213,84.0,84.0,0.0,0,0.317,20.0,2.0,7.0,33.0,883,4.146,13.6,15.0,0.023,0.906,0.181,4.0,0.0,26,378,92,150,18,9,46,16,0,17,18,MAZ,5,32,29,182,51,11.9,10.4,24.3,28.0,42.7,17.3,12.0,0.0139999999999999,0.389
2020,679.0,Venados de Mazatlan,678540,Brayan Quintero,4,2B,12,3.0,4.0,0.0,0,0.429,0.0,0.0,1.0,1.0,43,3.583,8.3,33.3,0.0,0.25,0.0,0.0,0.0,0,23,4,7,0,1,3,0,0,2,1,MAZ,0,4,1,11,3,,9.3,17.4,0.0,57.1,42.9,0.0,0.25,0.296
2020,679.0,Venados de Mazatlan,674504,Francisco Hernandez,8,CF,41,13.0,8.0,2.0,0,0.333,4.0,5.0,1.0,4.0,150,3.659,9.8,14.6,0.0,0.667,0.167,0.0,0.0,4,61,15,26,1,0,13,2,0,4,2,MAZ,0,6,4,30,8,0.0,10.0,24.6,23.1,57.7,15.4,3.8,0.0479999999999999,0.395
2020,679.0,Venados de Mazatlan,594020,Ricardo Valenzuela,2,C,211,71.0,78.0,0.0,2,0.27,13.0,3.0,6.0,26.0,839,3.976,14.7,10.9,0.028,1.348,0.143,2.0,0.0,27,300,48,154,16,12,53,13,0,20,13,MAZ,6,23,31,175,46,15.0,5.7,16.0,26.0,42.9,20.8,10.4,-0.0379999999999999,0.367
2020,679.0,Venados de Mazatlan,459441,Maxwell Leon,7,LF,131,52.0,30.0,1.0,2,0.265,13.0,4.0,2.0,22.0,465,3.55,6.9,11.5,0.031,0.6,0.191,2.0,1.0,19,194,32,103,10,1,43,8,0,11,11,MAZ,4,15,9,115,30,14.8,6.9,16.5,26.2,52.4,11.7,9.7,0.046,0.349
2020,679.0,Venados de Mazatlan,624933,Jose Luna,X,X,42,16.0,22.0,0.0,0,0.31,4.0,1.0,0.0,5.0,147,3.5,4.8,21.4,0.024,0.222,0.154,2.0,0.0,7,78,17,30,4,1,8,3,0,4,3,MAZ,1,9,2,39,10,10.0,11.6,21.8,33.3,36.7,16.7,13.3,0.1659999999999999,0.333
2020,679.0,Venados de Mazatlan,692941,Hector Mora,6,SS,142,40.0,67.0,2.0,0,0.298,6.0,2.0,2.0,14.0,466,3.282,1.4,15.5,0.0,0.091,0.044,2.0,0.0,16,263,55,116,16,5,45,7,0,10,17,MAZ,0,22,2,136,34,0.0,11.8,20.9,19.8,53.4,12.9,13.8,0.141,0.262
2020,679.0,Venados de Mazatlan,518402,Jose Alvarez,10,DH,206,70.0,106.0,1.0,0,0.265,15.0,6.0,8.0,32.0,719,3.49,2.9,19.9,0.024,0.146,0.135,0.0,0.0,30,412,117,153,21,7,51,9,0,18,17,MAZ,5,41,6,193,44,12.8,16.3,28.4,25.5,44.4,16.3,13.7,0.17,0.294
2020,679.0,Venados de Mazatlan,678499,Randy Romero,X,X,10,3.0,3.0,0.0,0,0.222,1.0,0.0,0.0,0.0,39,3.9,10.0,0.0,0.0,,0.111,0.0,0.0,3,12,1,9,0,0,4,1,0,1,0,MAZ,0,0,1,9,2,0.0,2.6,8.3,44.4,44.4,11.1,0.0,-0.1,0.3
2020,679.0,Venados de Mazatlan,540204,Ramon Rios,4,2B,221,54.0,63.0,9.0,4,0.23,8.0,3.0,4.0,36.0,684,3.095,6.3,7.2,0.005,0.875,0.063,6.0,0.0,31,343,37,188,15,9,91,6,0,13,23,MAZ,1,16,14,191,42,2.7,5.4,10.8,19.7,60.6,11.7,8.0,0.0089999999999999,0.253
