season,team_id,team_name,player_id,Name,POS,G,GO,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,PA,TB,RBI,LOB,sacBunts,SF,BABIP,GO/FO,AB/HR,team,1B,pRunMult,pRunMinDen,pRunPlusDen,wOBA
2020,677.0,Naranjeros de Hermosillo,501317,Francisco Peguero,DH,28,26,12,2,1,6,35,10,2,23,0,0.205,112,0.266,0.402,0.668,0,0,,2,443,124,45,14,68,0,2,0.233,0.87,18.67,HER,14,19.99297781738958,91,31,0.292
2020,677.0,Naranjeros de Hermosillo,477434,Kevin Flores,3B,28,25,5,3,0,0,9,7,0,12,2,0.203,59,0.309,0.254,0.563,0,1,100.0,3,294,71,15,7,40,3,0,0.24,1.56,,HER,9,9.35190136660725,47,21,0.269
2020,677.0,Naranjeros de Hermosillo,692281,Fausto Osorio,RF,24,14,5,3,0,1,28,5,0,12,0,0.2,60,0.262,0.3,0.562,1,0,0.0,2,269,65,18,5,24,0,0,0.355,2.33,60.0,HER,8,8.989305803129334,48,17,0.266
2020,677.0,Naranjeros de Hermosillo,661311,Brandon Villarreal,X,11,2,3,0,0,0,3,1,0,1,0,0.2,5,0.333,0.2,0.533,1,0,0.0,0,29,7,1,0,8,1,0,0.5,2.0,,HER,1,0.7780382253911666,4,2,0.239
2020,677.0,Naranjeros de Hermosillo,458948,Rolando Acosta,X,10,2,2,1,0,1,4,2,1,3,0,0.188,16,0.278,0.438,0.716,0,1,100.0,0,73,18,7,3,4,0,0,0.182,0.29,16.0,HER,1,2.94455733808675,13,4,0.286
2020,677.0,Naranjeros de Hermosillo,624645,Julian Leon,C,25,16,10,2,0,1,32,14,1,14,4,0.182,77,0.33,0.247,0.577,0,0,,2,437,97,19,7,37,0,2,0.283,0.94,77.0,HER,11,13.4605733808675,65,31,0.286
2020,677.0,Naranjeros de Hermosillo,503429,Walter Ibarra,2B,8,11,2,0,0,0,4,2,0,1,0,0.053,19,0.136,0.053,0.189,0,0,,1,80,24,1,2,14,2,1,0.063,1.83,,HER,1,1.0895573380867498,19,3,0.1
2020,677.0,Naranjeros de Hermosillo,680027,Marco Lopez,X,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,HER,0,0.0,0,0,
2020,677.0,Naranjeros de Hermosillo,680636,Ramon Mendoza,X,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,3,1,0,0,0,0,0,,,,HER,0,0.0,1,0,0.0
2020,678.0,Tomateros de Culiacan,453575,Jose Guadalupe Chavez,SS,44,37,20,10,0,2,17,17,2,51,1,0.349,146,0.421,0.459,0.88,3,7,70.0,2,583,164,67,13,51,0,0,0.386,0.9,73.0,CUL,39,33.66874232521292,95,67,0.402
2020,678.0,Tomateros de Culiacan,546366,Francisco Lugo,RF,20,15,4,5,0,0,5,0,0,14,1,0.333,42,0.349,0.452,0.801,2,0,0.0,1,147,44,19,7,9,1,0,0.378,1.67,,CUL,9,8.36778669043375,28,15,0.36
2020,678.0,Tomateros de Culiacan,698795,Yoelkis Guibert,CF,22,25,12,3,0,0,11,10,0,26,0,0.313,83,0.387,0.349,0.736,2,5,71.4,0,338,95,29,3,24,2,0,0.361,1.09,,CUL,23,16.144688057040998,57,36,0.346
2020,678.0,Tomateros de Culiacan,519434,Michael Wing,LF,44,28,28,11,1,8,38,19,1,47,0,0.305,154,0.379,0.545,0.924,3,7,70.0,2,661,174,84,19,53,0,1,0.358,0.67,19.25,CUL,27,38.871589423648246,108,65,0.413
2020,678.0,Tomateros de Culiacan,455369,Ramiro Pena,2B,49,45,34,7,0,6,17,19,1,54,3,0.295,183,0.369,0.432,0.801,8,2,20.0,7,717,206,79,15,91,0,1,0.298,0.66,30.5,CUL,41,39.50981877599524,130,75,0.369
2020,678.0,Tomateros de Culiacan,491676,Gorkys Hernández,CF,11,7,9,3,0,2,11,8,0,11,1,0.289,38,0.426,0.526,0.952,0,3,100.0,0,190,48,20,8,13,1,0,0.36,0.7,19.0,CUL,6,10.727344028520498,27,20,0.428
2020,678.0,Tomateros de Culiacan,590271,Sebastián Elizalde,RF,46,39,26,13,0,11,19,15,1,48,2,0.282,170,0.344,0.553,0.897,6,12,66.7,4,723,189,94,45,66,0,2,0.261,0.59,15.46,CUL,24,41.59551297286591,124,64,0.397
2020,678.0,Tomateros de Culiacan,685771,Alfredo Hurtado,C,26,9,3,2,0,0,13,1,0,12,1,0.267,45,0.298,0.311,0.609,0,1,100.0,1,189,48,14,3,22,1,0,0.375,0.75,,CUL,10,6.846267577738167,33,14,0.282
2020,678.0,Tomateros de Culiacan,654118,Eric Meza,DH,35,31,7,4,0,1,11,7,0,21,0,0.263,80,0.322,0.35,0.672,0,1,100.0,5,291,87,28,5,39,0,0,0.294,1.82,80.0,CUL,16,14.111016042780749,59,28,0.317
2020,678.0,Tomateros de Culiacan,608841,Joey Meneses,3B,57,65,30,13,0,6,40,16,1,55,2,0.251,219,0.305,0.393,0.698,3,5,62.5,7,870,239,86,25,101,0,2,0.28,1.07,36.5,CUL,36,40.505261437908494,166,72,0.32
2020,678.0,Tomateros de Culiacan,519068,Efren Navarro,1B,58,69,21,13,0,6,42,30,2,50,0,0.243,206,0.338,0.393,0.731,2,3,60.0,11,961,237,81,31,78,0,1,0.277,1.5,34.33,CUL,31,41.549376114082,157,78,0.336
2020,678.0,Tomateros de Culiacan,591331,Alan Sanchez,LF,45,54,8,1,1,0,14,11,1,28,0,0.241,116,0.305,0.267,0.572,0,3,100.0,6,415,129,31,8,57,1,1,0.272,2.45,,CUL,26,17.047726282432166,89,38,0.269
2020,678.0,Tomateros de Culiacan,542328,Hans Wilson,C,13,9,0,0,0,0,5,4,0,5,0,0.238,21,0.36,0.238,0.598,1,0,0.0,2,102,25,5,1,14,0,0,0.313,4.5,,CUL,5,3.57867201426025,16,9,0.305
2020,678.0,Tomateros de Culiacan,656029,Alexis Wilson,C,48,43,15,12,0,3,27,14,0,34,1,0.231,147,0.297,0.374,0.671,3,1,25.0,3,636,167,55,22,71,2,3,0.258,0.9,49.0,CUL,19,26.95987918399683,116,49,0.307
2020,678.0,Tomateros de Culiacan,652999,Jesus Fabela,CF,42,43,12,2,1,0,20,13,1,24,3,0.212,113,0.308,0.248,0.556,3,6,66.7,2,503,134,28,6,42,4,1,0.255,1.39,,CUL,21,17.11424539512775,90,39,0.262
2020,678.0,Tomateros de Culiacan,677775,Javier Mireles,X,16,10,1,0,0,0,3,0,0,4,0,0.211,19,0.211,0.211,0.422,1,0,0.0,0,68,19,4,0,8,0,0,0.25,5.0,,CUL,4,1.8660764507823333,15,4,0.197
2020,678.0,Tomateros de Culiacan,616569,Diego Madero,2B,14,5,5,0,0,1,6,2,0,5,0,0.208,24,0.259,0.333,0.592,0,0,,1,116,27,8,2,10,0,1,0.222,0.56,24.0,CUL,4,3.8891146761735,20,7,0.273
2020,678.0,Tomateros de Culiacan,680771,Mateo Gil,SS,16,9,4,1,0,1,10,3,0,8,0,0.186,43,0.239,0.279,0.518,1,1,50.0,0,163,46,12,5,24,0,0,0.219,0.56,43.0,CUL,6,5.900191126955834,35,11,0.246
2020,678.0,Tomateros de Culiacan,538079,Antonio Lamas,X,14,15,2,0,0,0,3,1,0,5,0,0.179,28,0.207,0.179,0.386,0,0,,3,92,30,5,1,16,1,0,0.2,2.5,,CUL,5,2.6441146761735,23,6,0.181
2020,678.0,Tomateros de Culiacan,643275,Johnny Davis,CF,5,6,4,1,0,0,2,1,0,3,0,0.176,17,0.222,0.235,0.457,0,3,100.0,0,69,18,4,1,4,0,0,0.2,1.0,,CUL,2,2.0110764507823333,14,4,0.219
2020,678.0,Tomateros de Culiacan,677605,Luis Verdugo,2B,7,1,0,0,0,0,6,0,0,2,0,0.133,15,0.133,0.133,0.266,1,0,0.0,0,48,15,2,0,5,0,0,0.222,0.17,,CUL,2,0.9330382253911667,13,2,0.125
2020,678.0,Tomateros de Culiacan,593604,Alberto Baldonado,P,20,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,CUL,0,0.0,0,0,
2020,678.0,Tomateros de Culiacan,680365,German Revilla,X,2,0,0,0,0,0,2,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,10,2,0,0,0,0,0,,,,CUL,0,0.0,2,0,0.0
2020,679.0,Venados de Mazatlan,447638,Issmael Salas,3B,6,3,7,1,0,0,2,4,1,6,2,0.4,15,0.522,0.467,0.989,0,0,,0,85,23,7,2,1,0,2,0.4,0.5,,MAZ,5,4.706710239651416,11,11,0.424
2020,679.0,Venados de Mazatlan,670623,Isaac Paredes,3B,42,34,28,17,0,4,12,27,5,55,3,0.379,145,0.48,0.579,1.059,0,5,100.0,6,700,177,84,26,43,0,2,0.389,0.74,36.25,MAZ,34,42.35545256486433,92,80,0.46
2020,679.0,Venados de Mazatlan,692798,Italo Motta,SS,16,5,7,0,1,2,7,3,0,9,0,0.333,27,0.4,0.63,1.03,0,1,100.0,0,108,30,17,4,9,0,0,0.389,0.83,13.5,MAZ,6,7.570191126955833,18,12,0.46
2020,679.0,Venados de Mazatlan,602113,Jose Augusto Figueroa,RF,41,42,19,7,2,2,25,12,1,40,1,0.301,133,0.363,0.429,0.792,6,0,0.0,2,555,147,57,12,27,1,0,0.358,1.56,66.5,MAZ,29,27.530955634779165,93,52,0.36
2020,679.0,Venados de Mazatlan,608608,Carlos Munoz,1B,57,57,30,12,0,6,23,31,3,58,5,0.29,200,0.397,0.44,0.837,0,0,,6,964,239,88,28,106,2,1,0.302,0.88,33.33,MAZ,40,46.66412457912458,143,91,0.379
2020,679.0,Venados de Mazatlan,572868,Anthony Giansanti,CF,52,46,29,12,3,5,32,29,1,51,2,0.28,182,0.385,0.462,0.847,3,2,40.0,7,883,213,84,25,84,0,0,0.317,0.87,36.4,MAZ,31,43.16545256486433,131,81,0.389
2020,679.0,Venados de Mazatlan,678540,Brayan Quintero,2B,9,3,0,0,0,0,4,1,0,3,0,0.273,11,0.333,0.273,0.606,0,0,,1,43,12,3,2,4,0,0,0.429,3.0,,MAZ,3,1.711076450782333,8,4,0.296
2020,679.0,Venados de Mazatlan,674504,Francisco Hernandez,CF,17,13,3,3,1,0,6,4,0,8,5,0.267,30,0.436,0.433,0.869,1,0,0.0,1,150,41,13,2,8,2,0,0.333,2.6,,MAZ,4,8.130824915824915,22,17,0.395
2020,679.0,Venados de Mazatlan,594020,Ricardo Valenzuela,C,56,53,23,7,0,6,23,31,1,46,3,0.263,175,0.379,0.406,0.785,2,1,33.3,6,839,211,71,33,78,0,2,0.27,0.96,29.17,MAZ,33,39.51589522677758,131,79,0.367
2020,679.0,Venados de Mazatlan,459441,Maxwell Leon,LF,32,43,20,8,1,4,15,9,1,30,4,0.261,115,0.331,0.452,0.783,2,1,33.3,2,465,131,52,16,30,1,2,0.265,1.43,28.75,MAZ,17,24.537726282432168,87,42,0.349
2020,679.0,Venados de Mazatlan,624933,Jose Luna,X,22,8,7,3,0,1,9,2,0,10,1,0.256,39,0.31,0.41,0.72,1,0,0.0,0,147,42,16,5,22,0,0,0.31,0.67,39.0,MAZ,6,7.458229352346999,29,13,0.333
2020,679.0,Venados de Mazatlan,692941,Hector Mora,SS,41,45,10,6,0,0,22,2,0,34,2,0.25,136,0.271,0.294,0.565,2,2,50.0,2,466,142,40,10,67,2,0,0.298,1.22,,MAZ,28,18.957726282432166,102,38,0.262
2020,679.0,Venados de Mazatlan,518402,Jose Alvarez,DH,52,51,18,9,1,5,41,6,0,44,6,0.228,193,0.273,0.363,0.636,4,2,33.3,8,719,206,70,24,106,1,0,0.265,0.88,38.6,MAZ,29,32.352474747474744,149,56,0.294
2020,679.0,Venados de Mazatlan,678499,Randy Romero,X,16,4,5,1,0,0,0,1,0,2,0,0.222,9,0.3,0.333,0.633,0,1,100.0,0,39,10,3,0,3,0,0,0.222,1.33,,MAZ,1,1.5445573380867499,7,3,0.3
2020,679.0,Venados de Mazatlan,540204,Ramon Rios,2B,54,91,27,5,2,1,16,14,1,42,3,0.22,191,0.278,0.283,0.561,1,0,0.0,4,684,221,54,20,63,9,4,0.23,1.65,191.0,MAZ,34,28.226589423648246,153,58,0.253
2020,679.0,Venados de Mazatlan,616404,Edson Garcia,LF,45,51,23,5,1,2,32,19,2,34,0,0.218,156,0.301,0.301,0.602,2,3,60.0,3,683,180,47,10,64,4,1,0.26,1.16,78.0,MAZ,26,25.094436522083583,123,51,0.275
2020,679.0,Venados de Mazatlan,616569,Diego Madero,SS,16,19,3,2,0,0,4,4,0,10,0,0.2,50,0.255,0.24,0.495,0,0,,0,199,59,12,6,18,4,1,0.213,0.86,,MAZ,8,6.511267577738167,41,14,0.222
2020,679.0,Venados de Mazatlan,434562,Chris Roberson,RF,15,22,4,1,0,0,6,5,0,9,1,0.17,53,0.25,0.189,0.439,1,0,0.0,5,222,60,10,8,35,0,1,0.188,1.29,,MAZ,8,6.392786690433749,45,15,0.221
2020,679.0,Venados de Mazatlan,616570,Daniel Sanchez,C,19,19,3,2,0,1,4,5,0,7,0,0.152,46,0.231,0.261,0.492,0,0,,3,193,52,12,5,25,0,1,0.143,1.12,46.0,MAZ,4,6.356710239651417,40,12,0.235
2020,679.0,Venados de Mazatlan,696105,Sebastian Diaz,3B,1,0,0,0,0,0,3,0,0,0,0,0.0,4,0.0,0.0,0.0,0,0,,0,19,4,0,0,1,0,0,0.0,0.0,,MAZ,0,0.0,4,0,0.0
2020,679.0,Venados de Mazatlan,687156,Diego Lizarraga,3B,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,4,1,0,0,3,0,0,0.0,0.0,,MAZ,0,0.0,1,0,0.0
2020,679.0,Venados de Mazatlan,685736,Cristian Mejia,C,1,0,0,0,0,0,0,1,0,0,0,0.0,0,1.0,0.0,1.0,0,0,,0,5,1,0,0,0,0,0,,,,MAZ,0,0.3115191126955833,0,1,0.737
2020,679.0,Venados de Mazatlan,671781,Christian Mejias,C,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,0.0,1.0,0,0,,0,2,1,0,0,0,0,0,,,,MAZ,0,0.3365191126955833,0,1,0.769
2020,680.0,Yaquis de Obregon,666018,Jonathan Aranda,LF,40,46,19,5,2,3,20,11,1,48,3,0.333,144,0.39,0.458,0.848,0,6,100.0,0,569,159,66,24,55,0,1,0.369,1.48,48.0,OBR,38,31.95810853634383,97,61,0.388
2020,680.0,Yaquis de Obregon,628013,Victor Mendoza,1B,26,28,10,7,0,1,11,15,4,32,1,0.33,97,0.425,0.433,0.858,1,0,0.0,2,428,113,42,16,40,0,0,0.365,1.08,97.0,OBR,24,21.72532184591008,65,44,0.378
2020,680.0,Yaquis de Obregon,516736,Leandro Castro,RF,10,10,5,4,0,1,2,1,0,12,1,0.324,37,0.341,0.514,0.855,1,0,0.0,1,162,41,19,10,10,0,2,0.306,0.67,37.0,OBR,7,8.379748465042583,27,14,0.378
2020,680.0,Yaquis de Obregon,661148,Carlos Sepulveda,2B,53,58,40,13,4,2,32,34,2,62,2,0.305,203,0.41,0.438,0.848,8,12,60.0,1,945,239,89,32,70,0,0,0.355,1.14,101.5,OBR,43,47.61279659338483,141,96,0.392
2020,680.0,Yaquis de Obregon,516679,Sebastian Valle,C,49,36,37,11,0,12,38,27,1,51,1,0.291,175,0.387,0.56,0.947,1,1,50.0,2,846,204,98,36,82,0,1,0.31,0.71,14.58,OBR,28,46.730261437908496,125,78,0.424
2020,680.0,Yaquis de Obregon,518770,Alonzo Harris,CF,42,46,38,7,1,3,20,16,1,48,1,0.284,169,0.348,0.391,0.739,3,28,90.3,3,769,190,66,20,60,3,1,0.306,0.78,56.33,OBR,37,32.87266587443058,122,64,0.336
2020,680.0,Yaquis de Obregon,449181,Paulo Orlando,RF,20,21,12,1,0,3,15,6,0,21,3,0.284,74,0.357,0.419,0.776,0,4,100.0,3,343,85,31,11,33,0,1,0.316,1.17,24.67,OBR,17,15.77601604278075,54,30,0.358
2020,680.0,Yaquis de Obregon,585251,Juan Carlos Gamboa,SS,44,37,26,7,0,3,20,28,2,40,1,0.278,144,0.394,0.389,0.783,5,3,37.5,3,692,175,56,22,65,0,2,0.301,0.76,48.0,OBR,30,31.99722321251733,106,67,0.364
2020,680.0,Yaquis de Obregon,622398,Marco Guzman,SS,22,15,14,2,0,2,18,6,0,19,0,0.271,70,0.329,0.386,0.715,3,5,62.5,2,310,79,27,2,45,3,0,0.34,0.71,35.0,OBR,15,13.199939591998415,51,25,0.322
2020,680.0,Yaquis de Obregon,672359,Tirso Ornelas,LF,13,7,3,2,1,0,8,5,0,8,0,0.267,30,0.371,0.4,0.771,2,1,33.3,0,153,35,12,2,15,0,0,0.364,1.0,,OBR,5,6.459748465042583,22,13,0.363
2020,680.0,Yaquis de Obregon,671895,Francisco Moreno,C,12,6,3,0,0,0,5,1,0,7,0,0.25,28,0.276,0.25,0.526,0,0,,0,83,29,7,1,12,0,0,0.304,0.6,,OBR,7,3.5771529015646664,21,8,0.252
2020,680.0,Yaquis de Obregon,472505,Jesus Valdez,DH,28,36,9,5,0,1,16,2,0,28,3,0.246,114,0.27,0.316,0.586,0,1,100.0,2,421,122,36,22,60,0,3,0.27,0.97,114.0,OBR,22,17.128611606258666,89,33,0.272
2020,680.0,Yaquis de Obregon,543464,Roberto Lopez,1B,39,34,17,4,0,4,17,23,1,29,2,0.242,120,0.37,0.375,0.745,2,0,0.0,4,519,146,45,21,57,0,1,0.25,0.83,30.0,OBR,21,25.98943652208358,92,53,0.351
2020,680.0,Yaquis de Obregon,524648,Alejandro Gonzalez,CF,31,30,22,4,0,3,21,12,0,23,5,0.24,96,0.351,0.375,0.726,0,3,100.0,2,454,117,36,10,38,3,1,0.274,1.15,32.0,OBR,16,20.15120716973658,74,40,0.337
2020,680.0,Yaquis de Obregon,605011,Moises Gutierrez,3B,15,16,8,1,0,2,8,4,0,11,0,0.229,48,0.288,0.375,0.663,0,1,100.0,1,198,52,18,7,33,0,0,0.237,1.23,24.0,OBR,8,8.544748465042584,37,15,0.309
2020,680.0,Yaquis de Obregon,668165,Jose Gaitan,CF,20,17,5,3,2,0,20,3,0,14,0,0.226,62,0.258,0.339,0.597,0,3,100.0,0,269,68,21,8,30,2,1,0.326,1.21,,OBR,9,9.505824915824917,49,17,0.264
2020,680.0,Yaquis de Obregon,591977,Felix Perez,RF,28,27,20,3,1,8,23,12,3,21,1,0.2,105,0.283,0.476,0.759,1,0,0.0,1,473,120,50,21,58,0,2,0.171,0.75,13.12,OBR,9,21.874939591998416,86,31,0.322
2020,680.0,Yaquis de Obregon,468452,Daniel Mayora,DH,13,20,3,0,0,0,8,6,0,9,1,0.188,48,0.291,0.188,0.479,1,1,50.0,1,226,55,9,5,19,0,0,0.225,1.82,,OBR,9,6.404305803129333,39,16,0.248
2020,680.0,Yaquis de Obregon,447638,Issmael Salas,3B,20,26,9,3,1,1,14,8,0,13,1,0.178,73,0.265,0.288,0.553,1,1,50.0,2,325,83,21,12,33,0,1,0.203,1.24,73.0,OBR,8,11.29690136660725,61,22,0.264
2020,680.0,Yaquis de Obregon,571531,Sergio Burruel,C,13,14,2,1,0,0,5,1,0,5,1,0.152,33,0.194,0.182,0.376,0,2,100.0,3,117,36,6,3,20,0,1,0.172,1.4,,OBR,4,3.2806337888690833,29,7,0.183
2020,680.0,Yaquis de Obregon,680643,Juan Mora,DH,9,10,1,1,0,0,8,0,0,3,0,0.136,22,0.136,0.182,0.318,2,0,0.0,0,80,22,4,0,14,0,0,0.214,10.0,,OBR,2,1.69955733808675,19,3,0.145
2020,680.0,Yaquis de Obregon,669315,Orlando Pina,3B,27,15,5,1,0,1,14,10,0,6,1,0.115,52,0.266,0.192,0.458,0,2,100.0,3,273,64,10,2,34,0,1,0.132,0.83,52.0,OBR,4,7.484305803129333,47,17,0.24
2020,680.0,Yaquis de Obregon,685728,Adolfo Valdez,LF,14,6,3,0,0,0,5,2,0,1,3,0.071,14,0.316,0.071,0.387,1,1,50.0,1,63,19,1,0,8,0,0,0.111,3.0,,OBR,1,2.0991146761735,13,6,0.248
2020,680.0,Yaquis de Obregon,467566,Sergio Contreras,1B,2,0,0,0,0,0,0,1,1,0,0,0.0,0,1.0,0.0,1.0,0,0,,0,4,1,0,0,0,0,0,,,,OBR,0,0.0,0,0,0.0
2020,680.0,Yaquis de Obregon,660839,Samuel Favela,LF,3,4,0,0,0,0,0,0,0,0,0,0.0,5,0.0,0.0,0.0,0,0,,0,16,5,0,1,0,0,0,0.0,4.0,,OBR,0,0.0,5,0,0.0
2020,5482.0,Algodoneros de Guasave,660840,Jose Lizarraga,C,5,1,1,0,0,0,1,0,0,2,1,0.4,5,0.5,0.4,0.9,0,0,,0,16,6,2,0,3,0,0,0.5,1.0,,GSV,2,1.26955733808675,3,3,0.44
2020,5482.0,Algodoneros de Guasave,653245,Kristian Delgado,SS,32,25,6,5,0,0,6,11,0,23,1,0.343,67,0.438,0.418,0.856,1,0,0.0,4,328,82,28,5,35,2,1,0.371,1.56,,GSV,18,15.993168944345417,45,35,0.395
2020,5482.0,Algodoneros de Guasave,510548,Jose Heberto Felix,C,49,49,13,10,0,0,11,13,1,50,1,0.336,149,0.386,0.403,0.789,0,0,,5,545,168,60,26,57,2,3,0.355,1.11,,GSV,40,30.40070409982175,102,63,0.359
2020,5482.0,Algodoneros de Guasave,628326,Erisbel Arruebarrena,DH,29,20,22,3,0,10,31,11,0,36,0,0.333,108,0.395,0.639,1.034,0,1,100.0,2,426,119,69,23,47,0,0,0.388,0.95,10.8,GSV,23,30.456207169736583,72,47,0.463
2020,5482.0,Algodoneros de Guasave,660436,Yadir Drake,RF,56,78,37,15,1,8,21,17,4,70,3,0.321,218,0.375,0.509,0.884,1,3,75.0,10,792,240,111,40,109,0,2,0.325,1.53,27.25,GSV,46,50.2534907902555,150,86,0.39
2020,5482.0,Algodoneros de Guasave,674706,Alan Lopez,DH,23,14,13,3,0,1,8,9,0,16,1,0.32,50,0.433,0.44,0.873,0,3,100.0,1,225,60,22,5,21,0,0,0.366,1.17,50.0,GSV,12,12.437977817389582,34,26,0.413
2020,5482.0,Algodoneros de Guasave,477399,Jesse Castillo,1B,53,38,30,10,2,9,35,40,1,55,2,0.293,188,0.418,0.511,0.929,2,0,0.0,4,914,232,96,41,79,0,2,0.315,0.61,20.89,GSV,34,51.022162804515744,135,96,0.422
2020,5482.0,Algodoneros de Guasave,653001,Samar Leyva,SS,45,56,21,7,0,3,16,10,0,45,7,0.29,155,0.36,0.394,0.754,3,3,50.0,3,614,176,61,15,69,4,0,0.309,1.33,51.67,GSV,35,31.364627649039416,110,62,0.348
2020,5482.0,Algodoneros de Guasave,668616,Marco Jaime,2B,52,65,24,6,2,0,30,26,0,58,5,0.29,200,0.384,0.34,0.724,2,6,75.0,2,908,234,68,7,82,2,1,0.339,1.3,,GSV,50,39.78020102990691,143,89,0.347
2020,5482.0,Algodoneros de Guasave,500869,Emmanuel Avila,3B,57,74,19,11,1,0,26,12,2,58,6,0.279,208,0.335,0.341,0.676,3,0,0.0,5,771,227,71,21,85,0,1,0.317,1.45,,GSV,46,36.062414339473165,151,74,0.314
2020,5482.0,Algodoneros de Guasave,685694,Keven Lamas,2B,24,15,8,1,0,1,9,8,0,11,0,0.268,41,0.388,0.366,0.754,0,0,,1,213,50,15,9,17,1,0,0.323,2.14,41.0,GSV,9,8.8573440285205,30,19,0.356
2020,5482.0,Algodoneros de Guasave,522728,C.J. Retherford,1B,4,4,1,1,0,0,3,0,0,4,1,0.267,15,0.294,0.333,0.627,0,0,,0,58,17,5,2,9,0,1,0.308,0.8,,GSV,3,2.5025955634779162,12,5,0.288
2020,5482.0,Algodoneros de Guasave,554428,Alejandro Ortiz,LF,37,44,19,5,0,0,33,19,0,36,4,0.265,136,0.371,0.301,0.672,2,2,50.0,2,619,167,41,11,72,8,0,0.35,1.42,,GSV,31,25.559627649039417,100,59,0.316
2020,5482.0,Algodoneros de Guasave,634739,Miguel Guzman,DH,40,45,22,3,4,1,14,7,0,24,1,0.258,93,0.317,0.409,0.726,2,6,75.0,5,369,102,38,13,53,1,0,0.295,4.09,93.0,GSV,16,17.82709249356308,69,32,0.331
2020,5482.0,Algodoneros de Guasave,634496,Leo German,CF,56,54,24,4,2,4,51,14,0,48,5,0.254,189,0.319,0.36,0.679,4,6,60.0,5,802,213,68,24,101,3,2,0.324,1.32,47.25,GSV,38,34.510704099821744,143,67,0.314
2020,5482.0,Algodoneros de Guasave,685691,Irving Zazueta,X,7,0,2,0,0,0,3,0,0,1,0,0.25,4,0.25,0.25,0.5,0,0,,0,15,4,1,0,5,0,0,1.0,,,GSV,1,0.4665191126955833,3,1,0.234
2020,5482.0,Algodoneros de Guasave,585133,Arturo Rodriguez,DH,20,18,4,2,0,1,8,6,0,12,0,0.226,53,0.3,0.321,0.621,0,0,,1,230,60,17,7,40,0,1,0.244,1.13,53.0,GSV,9,9.000824915824916,42,18,0.294
2020,5482.0,Algodoneros de Guasave,521089,Francisco Rivera,X,18,6,3,1,0,0,6,6,2,4,0,0.167,24,0.333,0.208,0.541,1,0,0.0,1,110,30,5,1,13,0,0,0.222,0.75,,GSV,3,3.4121529015646663,20,8,0.236
2020,5482.0,Algodoneros de Guasave,604996,Carlos Garzon,C,24,6,2,1,0,0,10,5,0,3,1,0.125,24,0.3,0.167,0.467,1,0,0.0,1,129,33,4,3,17,3,0,0.214,0.75,,GSV,2,3.5936720142602496,21,9,0.232
2020,5482.0,Algodoneros de Guasave,664021,Ciro Norzagaray,2B,12,3,1,0,0,0,2,0,0,1,0,0.1,10,0.1,0.1,0.2,0,0,,1,41,10,1,0,8,0,0,0.125,0.75,,GSV,1,0.4665191126955833,9,1,0.094
2020,5482.0,Algodoneros de Guasave,698796,Alfredo Fernandez,RF,15,3,1,0,0,0,2,0,0,0,0,0.0,7,0.0,0.0,0.0,1,0,0.0,0,23,7,0,0,7,0,0,0.0,1.5,,GSV,0,0.0,7,0,0.0
2020,5482.0,Algodoneros de Guasave,676019,Oscar Rojas,P,14,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,GSV,0,0.0,0,0,
2020,5482.0,Algodoneros de Guasave,683238,Hector Tellez,RF,11,3,1,0,0,0,1,1,0,0,0,0.0,6,0.143,0.0,0.143,0,0,,0,26,7,0,0,1,0,0,0.0,1.5,,GSV,0,0.3115191126955833,6,1,0.105
2020,5483.0,Sultanes de Monterrey,477589,Miguel Torrero,3B,7,4,2,1,0,1,1,2,0,5,0,0.357,14,0.438,0.643,1.081,0,0,,1,63,16,9,2,3,0,0,0.333,1.0,14.0,MTY,3,4.189114676173499,9,7,0.484
2020,5483.0,Sultanes de Monterrey,449181,Paulo Orlando,RF,38,18,24,8,0,5,36,16,2,41,6,0.323,127,0.423,0.504,0.927,0,0,,0,593,149,64,18,53,0,0,0.419,0.56,25.4,MTY,28,32.57507031095267,86,61,0.419
2020,5483.0,Sultanes de Monterrey,591572,Jose Aguilar,CF,35,37,26,8,1,2,27,9,0,46,3,0.322,143,0.374,0.434,0.808,1,7,87.5,5,655,156,62,16,44,1,0,0.386,1.09,71.5,MTY,35,30.110070310952665,97,58,0.374
2020,5483.0,Sultanes de Monterrey,640460,Dustin Peterson,1B,37,30,21,5,0,11,21,9,0,42,5,0.316,133,0.373,0.602,0.975,0,0,,2,582,150,80,29,47,0,3,0.298,0.7,12.09,MTY,26,35.848360071301244,94,56,0.434
